"AGED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE
17451,KANSAS,KEARNY,482,"2,154,667",372.52,"2,122,564",366.97,"13,231","10,511","8,360",441,"1,598,012",301.97,0.872
17470,KANSAS,KINGMAN,"1,393","6,440,311",385.28,"6,276,549",375.48,"80,268","37,100","46,393","1,305","6,452,952",412.07,0.990
17480,KANSAS,KIOWA,455,"2,016,244",369.28,"1,988,664",364.22,"12,639","7,517","7,422",428,"1,684,806",328.04,0.796
17490,KANSAS,LABETTE,"3,284","13,267,970",336.68,"12,871,965",326.63,"125,578","223,377","47,050","3,101","13,768,333",370.00,1.016
17500,KANSAS,LANE,379,"2,544,175",559.41,"2,495,400",548.68,"26,482","11,856","10,435",372,"2,194,411",491.58,0.924
17510,KANSAS,LEAVENWORTH,"7,610","30,316,876",331.99,"28,892,430",316.39,"776,874","384,645","262,926","6,991","27,829,239",331.73,0.942
17520,KANSAS,LINCOLN,585,"4,443,574",632.99,"4,370,144",622.53,"46,802","12,370","14,256",554,"2,779,522",418.10,0.906
17530,KANSAS,LINN,"1,372","5,131,866",311.70,"4,989,820",303.07,"70,167","50,110","21,768","1,258","5,280,181",349.77,0.893
17540,KANSAS,LOGAN,542,"3,757,189",577.67,"3,701,987",569.19,"27,335","15,868","11,999",512,"3,333,332",542.53,1.067
17550,KANSAS,LYON,"4,463","15,213,486",284.07,"14,733,375",275.10,"231,708","176,225","72,176","4,133","16,951,964",341.80,0.908
17560,KANSAS,MCPHERSON,"4,919","16,379,696",277.49,"15,908,823",269.51,"247,812","109,499","113,561","4,583","19,016,533",345.78,0.906
17570,KANSAS,MARION,"2,392","8,387,353",292.20,"8,129,387",283.21,"124,631","64,577","68,756","2,262","10,133,747",373.33,0.868
17580,KANSAS,MARSHALL,"2,000","7,808,848",325.37,"7,664,246",319.34,"64,928","50,049","29,624","1,908","8,666,258",378.51,0.905
17590,KANSAS,MEADE,699,"3,882,636",462.88,"3,792,109",452.09,"48,341","27,024","15,161",643,"3,066,624",397.44,0.911
17600,KANSAS,MIAMI,"3,086","11,032,500",297.92,"10,779,883",291.10,"138,830","81,926","31,860","2,847","11,663,962",341.41,0.915
17610,KANSAS,MITCHELL,"1,298","5,400,381",346.71,"5,320,019",341.55,"48,559","16,477","15,324","1,245","5,176,580",346.49,0.898
17620,KANSAS,MONTGOMERY,"5,955","22,471,856",314.47,"21,856,886",305.86,"238,305","279,670","96,993","5,643","23,172,517",342.20,1.002
17630,KANSAS,MORRIS,"1,260","4,590,203",303.58,"4,502,288",297.77,"40,060","30,469","17,386","1,185","5,458,153",383.84,0.872
17640,KANSAS,MORTON,485,"1,977,949",339.85,"1,940,119",333.35,"21,504","12,972","3,352",455,"1,979,428",362.53,0.891
17650,KANSAS,NEMAHA,"1,871","7,539,197",335.79,"7,433,668",331.09,"25,823","70,742","8,963","1,791","7,744,781",360.36,0.879
17660,KANSAS,NEOSHO,"2,707","13,750,293",423.29,"13,440,679",413.76,"149,815","101,580","58,219","2,545","11,568,750",378.81,0.902
17670,KANSAS,NESS,704,"3,385,233",400.71,"3,332,465",394.47,"31,984","9,925","10,858",669,"4,113,081",512.34,1.072
17680,KANSAS,NORTON,946,"3,114,745",274.38,"3,061,100",269.65,"31,818","15,313","6,512",889,"3,974,607",372.57,0.949
17690,KANSAS,OSAGE,"2,625","8,888,502",282.17,"8,634,813",274.12,"65,678","175,035","12,975","2,479","9,845,554",330.97,0.876
17700,KANSAS,OSBORNE,856,"5,346,259",520.47,"5,256,628",511.74,"55,998","17,982","15,650",808,"4,041,538",416.83,0.979
17710,KANSAS,OTTAWA,934,"4,408,367",393.32,"4,286,899",382.49,"74,480","21,668","25,318",890,"3,486,096",326.41,0.885
17720,KANSAS,PAWNEE,682,"5,586,206",682.58,"5,533,144",676.09,"26,709","13,786","12,565",657,"3,761,028",477.05,1.057
17730,KANSAS,PHILLIPS,"1,148","6,870,083",498.70,"6,789,549",492.85,"39,860","28,927","11,746","1,088","5,693,979",436.12,0.927
17740,KANSAS,POTTAWATOMIE,"2,460","10,103,454",342.26,"9,933,995",336.52,"65,587","86,771","17,100","2,251","11,448,061",423.81,0.905
17750,KANSAS,PRATT,"1,539","6,785,221",367.40,"6,628,133",358.90,"76,284","39,545","41,256","1,467","6,267,506",356.03,0.920
17760,KANSAS,RAWLINS,584,"3,381,663",482.54,"3,340,197",476.63,"19,603","13,439","8,422",567,"3,467,545",509.63,0.918
17770,KANSAS,RENO,"10,525","37,472,938",296.70,"36,654,857",290.22,"420,356","216,998","180,726","9,929","44,913,646",376.96,0.915
17780,KANSAS,REPUBLIC,"1,169","4,661,817",332.32,"4,590,795",327.26,"38,384","18,628","14,009","1,126","4,305,067",318.61,0.828
17790,KANSAS,RICE,"1,669","6,174,589",308.30,"6,088,083",303.98,"44,267","19,356","22,881","1,596","7,377,858",385.23,0.889
17800,KANSAS,RILEY,"5,911","15,841,136",223.33,"15,535,457",219.02,"127,786","137,999","39,892","5,246","22,936,952",364.36,0.954
17810,KANSAS,ROOKS,"1,041","4,919,745",393.83,"4,861,119",389.14,"32,865","12,860","12,899",987,"4,657,857",393.27,0.973
17820,KANSAS,RUSH,736,"3,341,109",378.30,"3,303,166",374.00,"22,542","6,008","9,391",693,"3,683,796",442.98,0.968
17830,KANSAS,RUSSELL,"1,508","7,081,431",391.33,"6,969,073",385.12,"67,120","19,893","25,343","1,438","8,031,072",465.41,0.910
17840,KANSAS,SALINE,"7,845","27,793,509",295.24,"26,939,081",286.16,"483,666","159,553","211,207","7,283","30,676,053",351.00,0.952
17841,KANSAS,SCOTT,503,"2,724,804",451.43,"2,708,932",448.80,"6,625","5,461","3,784",461,"2,382,322",430.64,0.794
17860,KANSAS,SEDGWICK,"51,612","189,023,583",305.20,"173,427,978",280.02,"7,268,174","3,436,785","4,890,643","47,103","191,064,876",338.03,0.961
17870,KANSAS,SEWARD,"1,809","7,908,522",364.31,"7,672,821",353.46,"88,577","112,988","34,134","1,637","6,064,731",308.73,0.912
17880,KANSAS,SHAWNEE,"25,784","95,849,600",309.78,"93,412,039",301.91,"527,748","1,748,443","161,368","23,786","99,312,005",347.94,0.980
17890,KANSAS,SHERIDAN,464,"3,161,952",567.88,"3,110,336",558.61,"26,937","13,932","10,744",446,"2,670,982",499.06,0.965
17900,KANSAS,SHERMAN,"1,044","5,321,125",424.74,"5,179,542",413.44,"59,121","37,516","44,944",991,"5,332,031",448.37,1.006
17910,KANSAS,SMITH,952,"4,133,871",361.86,"4,092,093",358.20,"16,251","20,122","5,403",904,"4,302,039",396.57,0.862
17920,KANSAS,STAFFORD,"1,218","6,119,170",418.66,"5,976,545",408.90,"74,276","35,116","33,232","1,135","5,585,706",410.11,0.914
17921,KANSAS,STANTON,314,"1,951,581",517.94,"1,918,712",509.21,"16,502","9,864","6,501",290,"1,410,315",405.26,0.967
17940,KANSAS,STEVENS,676,"3,012,643",371.38,"2,961,959",365.13,"20,440","21,546","8,697",612,"2,753,717",374.96,0.940
17950,KANSAS,SUMNER,"3,758","11,338,625",251.43,"10,593,744",234.92,"345,636","179,381","219,864","3,498","12,207,903",290.83,0.851
17960,KANSAS,THOMAS,"1,106","6,588,676",496.43,"6,470,132",487.50,"55,098","30,997","32,446","1,039","5,205,231",417.49,0.930
17970,KANSAS,TREGO,597,"3,876,543",541.11,"3,842,426",536.35,"19,156","6,355","8,605",566,"3,599,053",529.90,1.245
17980,KANSAS,WABAUNSEE,"1,090","3,148,578",240.72,"3,066,779",234.46,"25,986","49,087","6,724","1,006","4,139,769",342.92,0.898
17981,KANSAS,WALLACE,311,"1,686,089",451.79,"1,652,031",442.67,"23,103","5,902","5,051",305,"1,608,875",439.58,0.928
17982,KANSAS,WASHINGTON,"1,278","5,317,577",346.74,"5,223,354",340.59,"51,922","26,519","15,781","1,212","5,743,129",394.88,0.901
17983,KANSAS,WICHITA,355,"2,414,786",566.85,"2,377,757",558.16,"19,302","7,396","10,330",330,"1,777,682",448.91,0.802
17984,KANSAS,WILSON,"1,644","7,015,249",355.60,"6,787,861",344.07,"115,314","67,662","44,410","1,575","8,385,672",443.69,0.975
17985,KANSAS,WOODSON,637,"3,039,724",397.66,"2,916,417",381.53,"62,848","34,867","25,589",601,"2,782,039",385.75,0.892
17986,KANSAS,WYANDOTTE,"12,106","62,598,872",430.91,"59,325,343",408.37,"1,792,059","802,384","679,084","10,691","43,612,347",339.95,1.051
18000,KENTUCKY,ADAIR,"2,202","8,858,375",335.24,"8,363,151",316.50,"202,170","244,966","48,086","2,104","9,536,842",377.73,0.969
18010,KENTUCKY,ALLEN,"2,210","10,935,252",412.34,"10,625,029",400.64,"99,047","195,315","15,859","2,130","9,356,068",366.04,0.917
18020,KENTUCKY,ANDERSON,"1,890","8,259,597",364.18,"7,785,139",343.26,"211,345","198,778","64,335","1,725","7,057,573",340.95,0.960
18030,KENTUCKY,BALLARD,"1,527","5,469,169",298.47,"5,338,936",291.36,"59,110","66,201","4,921","1,448","6,001,428",345.39,1.000
18040,KENTUCKY,BARREN,"5,044","20,209,915",333.89,"18,964,746",313.32,"486,715","586,761","171,691","4,827","21,999,831",379.81,0.992
18050,KENTUCKY,BATH,"1,169","4,161,958",296.69,"3,872,083",276.03,"133,031","118,955","37,887","1,114","4,672,385",349.52,1.076
18060,KENTUCKY,BELL,"3,383","16,164,148",398.17,"15,391,438",379.14,"280,611","362,640","129,457","3,361","15,842,862",392.81,1.081
18070,KENTUCKY,BOONE,"9,446","42,603,538",375.85,"40,888,098",360.72,"793,135","631,025","291,279","8,268","35,495,187",357.76,1.010
18080,KENTUCKY,BOURBON,"2,068","7,810,718",314.75,"7,350,499",296.20,"208,613","183,243","68,362","1,893","7,830,490",344.71,1.020
18090,KENTUCKY,BOYD,"6,093","29,181,426",399.11,"28,119,621",384.59,"293,291","675,877","92,634","5,822","27,627,736",395.45,1.080
18100,KENTUCKY,BOYLE,"3,846","15,187,688",329.08,"14,330,863",310.51,"365,017","399,160","92,647","3,618","15,629,578",360.00,0.941
18110,KENTUCKY,BRACKEN,939,"3,510,085",311.51,"3,368,225",298.92,"58,726","59,289","23,844",872,"3,764,845",359.79,0.972
18120,KENTUCKY,BREATHITT,"1,431","6,096,412",355.02,"5,767,110",335.84,"124,668","163,237","41,396","1,435","6,777,406",393.58,1.096
18130,KENTUCKY,BRECKINRIDGE,"2,482","11,844,630",397.68,"11,361,507",381.46,"214,107","218,076","50,939","2,379","9,620,070",336.98,0.964
18140,KENTUCKY,BULLITT,"5,758","22,704,019",328.59,"21,408,349",309.83,"581,715","544,722","169,233","5,344","23,558,687",367.37,1.016
18150,KENTUCKY,BUTLER,"1,236","6,351,548",428.23,"6,153,485",414.88,"47,884","140,839","9,339","1,200","5,571,673",386.92,1.026
18160,KENTUCKY,CALDWELL,"1,878","6,987,669",310.07,"6,794,004",301.47,"100,543","70,361","22,760","1,787","6,814,743",317.79,0.938
18170,KENTUCKY,CALLOWAY,"4,318","14,317,631",276.32,"13,958,152",269.38,"123,659","206,775","29,043","4,082","16,070,855",328.08,0.954
18180,KENTUCKY,CAMPBELL,"7,295","33,737,731",385.40,"32,222,375",368.09,"759,974","473,528","281,852","6,469","27,513,448",354.43,1.014
18190,KENTUCKY,CARLISLE,750,"3,059,660",339.96,"2,999,989",333.33,"18,182","39,129","2,358",724,"2,958,465",340.52,1.045
18191,KENTUCKY,CARROLL,"1,272","6,622,269",433.85,"6,352,006",416.14,"121,860","113,953","34,448","1,169","5,667,327",404.00,1.077
18210,KENTUCKY,CARTER,"2,536","9,453,621",310.65,"8,985,324",295.26,"155,104","269,917","43,275","2,456","10,911,092",370.22,1.033
18220,KENTUCKY,CASEY,"1,917","10,157,216",441.54,"9,843,408",427.90,"105,467","178,015","30,325","1,856","9,750,961",437.81,1.014
18230,KENTUCKY,CHRISTIAN,"6,018","23,641,838",327.38,"22,670,397",313.92,"392,751","482,288","96,401","5,683","23,300,407",341.67,1.005
18240,KENTUCKY,CLARK,"3,883","16,593,775",356.12,"15,538,743",333.48,"522,753","390,022","142,255","3,587","16,384,184",380.64,1.020
18250,KENTUCKY,CLAY,"2,067","12,012,886",484.31,"11,205,566",451.76,"159,023","598,414","49,882","2,139","10,269,967",400.11,1.107
18260,KENTUCKY,CLINTON,"1,419","7,161,973",420.60,"6,869,000",403.39,"107,176","165,764","20,033","1,384","6,365,636",383.29,1.018
18270,KENTUCKY,CRITTENDEN,"1,235","6,663,493",449.63,"6,473,922",436.84,"102,854","72,954","13,761","1,190","5,040,152",352.95,0.915
18271,KENTUCKY,CUMBERLAND,996,"5,789,122",484.36,"5,634,628",471.44,"49,726","89,061","15,705",968,"5,632,907",484.93,1.050
18290,KENTUCKY,DAVIESS,"12,449","51,442,860",344.36,"50,128,778",335.56,"397,273","836,526","80,282","11,837","52,380,014",368.76,1.069
18291,KENTUCKY,EDMONSON,"1,112","5,186,705",388.69,"5,006,300",375.17,"43,185","124,326","12,892","1,077","4,915,194",380.32,1.042
18310,KENTUCKY,ELLIOTT,"1,256","5,101,905",338.50,"4,769,835",316.47,"135,507","157,186","39,376","1,254","5,198,313",345.45,0.986
18320,KENTUCKY,ESTILL,"1,880","7,994,335",354.36,"7,622,671",337.88,"160,386","149,749","61,528","1,866","8,953,270",399.84,0.989
18330,KENTUCKY,FAYETTE,"24,446","95,249,901",324.69,"89,401,713",304.76,"2,693,989","2,186,667","967,529","21,465","89,586,470",347.80,0.999
18340,KENTUCKY,FLEMING,"1,730","7,443,299",358.54,"7,070,731",340.59,"159,021","164,779","48,767","1,627","6,877,019",352.23,1.046
18350,KENTUCKY,FLOYD,"4,017","21,345,497",442.82,"20,356,528",422.30,"321,064","569,165","98,739","3,962","19,338,323",406.75,0.993
18360,KENTUCKY,FRANKLIN,"5,559","36,079,865",540.86,"34,666,601",519.68,"543,481","700,885","168,896","5,227","25,271,051",402.89,1.214
18361,KENTUCKY,FULTON,"1,197","5,349,317",372.41,"5,251,064",365.57,"15,298","78,969","3,985","1,159","5,374,097",386.40,0.990
18362,KENTUCKY,GALLATIN,651,"3,292,736",421.50,"3,168,469",405.59,"56,427","46,099","21,740",589,"2,688,963",380.44,1.039
18390,KENTUCKY,GARRARD,"1,888","7,029,662",310.28,"6,725,309",296.84,"112,500","157,553","34,299","1,742","7,184,750",343.70,0.943
18400,KENTUCKY,GRANT,"2,269","11,908,284",437.35,"11,471,857",421.33,"190,799","176,189","69,438","2,039","8,294,116",338.98,1.008
18410,KENTUCKY,GRAVES,"4,919","22,943,962",388.70,"22,361,475",378.83,"184,318","369,212","28,954","4,728","20,382,711",359.26,1.043
18420,KENTUCKY,GRAYSON,"3,556","15,456,642",362.22,"14,700,492",344.50,"312,605","381,712","61,832","3,402","14,611,766",357.92,1.032
18421,KENTUCKY,GREEN,"1,461","6,611,141",377.09,"6,398,554",364.96,"80,776","107,964","23,845","1,408","6,983,186",413.30,1.021
18440,KENTUCKY,GREENUP,"5,413","24,689,675",380.10,"23,638,323",363.91,"333,155","580,729","137,466","5,206","24,153,898",386.64,1.058
18450,KENTUCKY,HANCOCK,"1,132","4,480,129",329.81,"4,382,202",322.60,"27,532","64,047","6,345","1,085","3,979,941",305.68,0.959
18460,KENTUCKY,HARDIN,"12,003","45,658,904",317.00,"43,974,440",305.30,"590,190","935,604","158,670","11,456","46,596,577",338.95,1.009
18470,KENTUCKY,HARLAN,"3,407","15,080,686",368.87,"14,142,317",345.91,"277,605","573,055","87,708","3,412","13,715,347",334.98,1.004
18480,KENTUCKY,HARRISON,"2,091","8,275,058",329.79,"7,787,211",310.35,"230,053","181,721","76,071","1,970","7,930,494",335.47,0.950
18490,KENTUCKY,HART,"2,085","10,516,425",420.32,"9,953,686",397.83,"242,989","250,066","69,683","2,006","9,109,843",378.44,0.987
18500,KENTUCKY,HENDERSON,"5,118","23,310,417",379.55,"22,414,691",364.97,"272,608","454,230","168,884","4,815","20,094,542",347.78,0.977
18510,KENTUCKY,HENRY,"1,781","7,152,183",334.65,"6,859,027",320.94,"126,527","131,502","35,126","1,618","7,469,378",384.70,0.987
18511,KENTUCKY,HICKMAN,601,"2,752,796",381.70,"2,704,491",375.00,"11,752","34,523","2,028",581,"2,402,625",344.61,1.071
18530,KENTUCKY,HOPKINS,"5,861","21,960,069",312.23,"20,678,896",294.02,"609,432","415,196","256,541","5,550","21,348,137",320.54,0.975
18540,KENTUCKY,JACKSON,"1,465","5,956,130",338.80,"5,594,248",318.22,"143,399","177,482","40,999","1,437","5,685,120",329.69,1.017
18550,KENTUCKY,JEFFERSON,"77,010","317,830,090",343.93,"301,493,105",326.25,"7,268,022","6,788,117","2,280,845","70,148","308,415,599",366.39,1.037
18560,KENTUCKY,JESSAMINE,"4,271","14,449,108",281.92,"13,728,654",267.87,"317,463","298,086","104,903","3,781","14,969,514",329.93,0.977
18570,KENTUCKY,JOHNSON,"2,659","11,589,327",363.21,"11,033,905",345.80,"185,913","321,362","48,145","2,593","11,690,288",375.70,1.018
18580,KENTUCKY,KENTON,"12,589","56,371,979",373.16,"53,572,263",354.62,"1,346,944","950,782","501,989","11,108","47,608,173",357.16,1.032
18590,KENTUCKY,KNOTT,"1,303","6,068,372",388.10,"5,696,736",364.33,"119,955","217,214","34,466","1,316","6,018,279",381.10,1.035
18600,KENTUCKY,KNOX,"2,717","11,617,460",356.32,"11,057,884",339.16,"184,789","318,374","56,411","2,743","12,170,549",369.75,1.045
18610,KENTUCKY,LARUE,"1,768","6,198,802",292.18,"5,995,658",282.60,"72,157","116,576","14,409","1,694","6,604,934",324.92,0.964
18620,KENTUCKY,LAUREL,"5,796","23,479,011",337.57,"22,065,051",317.25,"394,800","879,674","139,484","5,505","23,379,236",353.91,1.026
18630,KENTUCKY,LAWRENCE,"1,917","6,844,867",297.55,"6,573,634",285.76,"73,289","171,356","26,588","1,912","8,207,072",357.70,0.993
18640,KENTUCKY,LEE,781,"3,623,087",386.59,"3,454,219",368.57,"75,344","67,282","26,240",777,"3,494,681",374.80,0.959
18650,KENTUCKY,LESLIE,"1,183","6,323,355",445.43,"5,924,913",417.36,"132,057","228,595","37,788","1,197","5,645,055",393.00,1.067
18660,KENTUCKY,LETCHER,"2,679","13,008,343",404.64,"12,360,056",384.47,"239,008","341,168","68,109","2,619","11,293,237",359.34,1.002
18670,KENTUCKY,LEWIS,"1,534","6,496,657",352.93,"6,168,239",335.08,"123,849","144,076","60,492","1,504","6,292,227",348.64,1.026
18680,KENTUCKY,LINCOLN,"3,120","11,497,443",307.09,"10,937,217",292.13,"222,252","272,956","65,016","2,972","12,863,924",360.70,0.958
18690,KENTUCKY,LIVINGSTON,"1,554","6,144,068",329.48,"6,040,328",323.91,"32,294","57,678","13,768","1,460","6,255,451",357.05,0.938
18700,KENTUCKY,LOGAN,"3,721","16,605,597",371.89,"16,107,452",360.73,"163,273","300,873","33,999","3,549","15,030,300",352.92,1.009
18710,KENTUCKY,LYON,"1,282","5,052,805",328.45,"4,893,079",318.06,"79,585","61,164","18,976","1,221","5,031,422",343.39,0.927
18720,KENTUCKY,MC CRACKEN,"9,117","34,693,362",317.11,"33,904,468",309.90,"304,926","419,943","64,024","8,664","35,586,766",342.29,1.025
18730,KENTUCKY,MC CREARY,"1,748","7,172,148",341.92,"6,775,909",323.03,"113,628","247,214","35,395","1,746","8,323,098",397.25,1.074
18740,KENTUCKY,MC LEAN,"1,265","4,935,549",325.13,"4,815,890",317.25,"31,932","77,400","10,324","1,228","5,266,317",357.38,1.030
18750,KENTUCKY,MADISON,"7,437","27,103,426",303.70,"25,716,446",288.16,"525,325","693,827","167,828","6,831","30,292,840",369.55,0.995
18760,KENTUCKY,MAGOFFIN,"1,244","7,241,365",485.09,"6,969,394",466.87,"71,500","178,751","21,719","1,280","5,927,637",385.91,1.023
18770,KENTUCKY,MARION,"2,257","7,880,680",290.97,"7,434,813",274.51,"200,458","186,729","58,680","2,140","8,924,953",347.54,0.984
18780,KENTUCKY,MARSHALL,"5,026","18,499,935",306.74,"18,086,991",299.89,"159,426","217,274","36,243","4,773","20,606,716",359.78,0.951
18790,KENTUCKY,MARTIN,999,"4,958,020",413.58,"4,740,086",395.40,"61,758","135,826","20,349","1,023","5,046,305",411.07,0.918
18800,KENTUCKY,MASON,"2,131","8,407,534",328.78,"8,088,463",316.30,"120,572","153,902","44,596","2,025","8,550,695",351.88,1.013
18801,KENTUCKY,MEADE,"2,190","9,718,618",369.81,"9,294,771",353.68,"165,556","213,352","44,937","2,103","8,999,587",356.62,0.979
18802,KENTUCKY,MENIFEE,788,"2,550,290",269.70,"2,334,792",246.91,"92,146","90,688","32,663",770,"3,419,109",370.03,1.011
18830,KENTUCKY,MERCER,"2,693","10,287,219",318.33,"9,730,060",301.09,"265,516","214,810","76,832","2,487","12,067,354",404.35,0.954
18831,KENTUCKY,METCALFE,"1,157","5,437,750",391.66,"5,121,517",368.88,"124,323","151,383","40,526","1,105","4,850,933",365.83,1.006
18850,KENTUCKY,MONROE,"1,551","7,664,727",411.82,"7,365,556",395.74,"75,899","203,277","19,996","1,531","6,941,880",377.85,0.977
18860,KENTUCKY,MONTGOMERY,"2,693","12,064,834",373.34,"11,328,623",350.56,"357,660","281,917","96,632","2,501","11,286,542",376.07,1.035
18861,KENTUCKY,MORGAN,"1,182","6,572,059",463.34,"6,099,060",430.00,"222,905","193,941","56,151","1,164","6,039,917",432.41,1.019
18880,KENTUCKY,MUHLENBERG,"4,085","16,021,608",326.84,"15,371,616",313.58,"275,933","292,105","81,953","3,946","15,850,317",334.73,1.005
18890,KENTUCKY,NELSON,"5,143","18,831,059",305.12,"17,987,936",291.46,"366,511","373,942","102,669","4,816","21,098,908",365.08,0.969
18900,KENTUCKY,NICHOLAS,901,"3,547,642",328.12,"3,356,757",310.47,"91,741","72,037","27,106",853,"3,679,819",359.50,1.012
18910,KENTUCKY,OHIO,"2,794","11,314,585",337.47,"11,121,114",331.70,"46,715","134,046","12,709","2,687","10,656,403",330.49,1.022
18920,KENTUCKY,OLDHAM,"4,459","14,079,902",263.14,"13,404,372",250.51,"289,745","302,140","83,643","3,904","17,429,749",372.05,0.927
18930,KENTUCKY,OWEN,795,"3,680,524",385.80,"3,551,079",372.23,"58,135","50,900","20,409",753,"3,384,971",374.61,1.008
18931,KENTUCKY,OWSLEY,585,"2,353,517",335.26,"2,239,632",319.04,"45,319","54,064","14,501",616,"3,066,419",414.83,1.059
18932,KENTUCKY,PENDLETON,"1,283","5,930,217",385.18,"5,680,811",368.98,"119,885","89,010","40,509","1,197","4,808,619",334.77,1.030
18960,KENTUCKY,PERRY,"3,449","18,117,425",437.75,"16,976,224",410.17,"350,324","687,512","103,363","3,385","15,849,039",390.18,1.097
18970,KENTUCKY,PIKE,"6,617","35,158,677",442.78,"33,489,731",421.76,"605,539","856,024","207,382","6,424","25,712,805",333.55,0.954
18971,KENTUCKY,POWELL,"1,173","5,762,043",409.35,"5,410,111",384.35,"172,898","130,691","48,341","1,109","4,989,511",374.93,1.008
18972,KENTUCKY,PULASKI,"8,177","33,648,882",342.92,"31,762,204",323.69,"518,391","1,218,727","149,557","7,832","32,559,610",346.44,0.933
18973,KENTUCKY,ROBERTSON,250,"1,087,608",362.54,"1,027,725",342.58,"25,435","26,898","7,549",239,"922,304",321.58,1.028
18974,KENTUCKY,ROCKCASTLE,"1,800","8,374,216",387.70,"7,842,190",363.06,"255,291","204,961","71,772","1,742","7,516,116",359.55,0.976
18975,KENTUCKY,ROWAN,"1,861","8,956,949",401.08,"8,131,934",364.14,"393,577","331,307","100,130","1,755","8,261,069",392.26,1.088
18976,KENTUCKY,RUSSELL,"2,365","8,505,500",299.70,"8,061,835",284.07,"156,116","242,234","45,313","2,274","10,870,668",398.37,0.983
