"AGED -- 2009 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED

CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
15670,INDIANA                  ,RANDOLPH               ,"3,913","15,161,549",322.89,"14,105,486",300.40,"386,069","529,588","140,405","3,748","14,550,982",323.53,0.980
15680,INDIANA                  ,RIPLEY                 ,"3,798","15,901,786",348.91,"14,860,692",326.06,"433,148","486,865","121,079","3,588","12,410,984",288.25,0.982
15690,INDIANA                  ,RUSH                   ,"2,272","9,423,714",345.65,"8,817,592",323.42,"212,235","336,137","57,748","2,149","8,358,177",324.11,0.996
15700,INDIANA                  ,ST  JOSEPH             ,"28,808","117,529,410",339.98,"106,619,136",308.42,"3,073,274","6,388,998","1,448,001","26,712","92,594,680",288.87,0.975
15710,INDIANA                  ,SCOTT                  ,"2,930","13,996,320",398.08,"12,888,045",366.55,"197,577","858,384","52,312","2,795","10,201,071",304.15,0.982
15720,INDIANA                  ,SHELBY                 ,"4,775","20,813,925",363.24,"19,653,456",342.99,"229,940","855,427","75,100","4,519","17,634,315",325.19,1.026
15730,INDIANA                  ,SPENCER                ,"2,633","9,928,777",314.24,"9,431,061",298.49,"74,153","405,327","18,235","2,505","8,733,574",290.54,0.927
15740,INDIANA                  ,STARKE                 ,"3,047","11,454,885",313.28,"10,922,861",298.73,"131,271","362,000","38,752","2,940","10,849,371",307.52,0.923
15750,INDIANA                  ,STEUBEN                ,"3,468","12,704,799",305.29,"12,000,982",288.37,"119,413","533,108","51,294","3,253","12,247,172",313.74,0.917
15760,INDIANA                  ,SULLIVAN               ,"2,872","11,053,385",320.72,"10,408,698",302.02,"136,240","463,200","45,244","2,748","11,734,593",355.85,1.038
15770,INDIANA                  ,SWITZERLAND            ,"1,096","5,231,540",397.78,"4,782,101",363.60,"126,962","297,918","24,558","1,040","3,430,308",274.86,0.993
15780,INDIANA                  ,TIPPECANOE             ,"13,256","51,741,952",325.27,"49,880,638",313.57,"479,272","1,274,746","107,295","12,073","43,303,406",298.90,0.988
15790,INDIANA                  ,TIPTON                 ,"2,240","10,966,454",407.98,"10,570,700",393.26,"135,373","219,781","40,599","2,172","9,277,472",355.95,0.977
15800,INDIANA                  ,UNION                  ,919,"3,543,318",321.30,"3,354,473",304.18,"35,605","143,154","10,084",869,"3,001,371",287.82,0.963
15810,INDIANA                  ,VANDERBURGH            ,"19,220","82,495,658",357.68,"78,110,902",338.67,"887,335","3,123,849","373,570","18,038","67,474,766",311.73,1.020
15820,INDIANA                  ,VERMILLION             ,"2,352","11,143,324",394.82,"10,339,695",366.34,"206,474","531,713","65,440","2,239","10,147,927",377.70,1.037
15830,INDIANA                  ,VIGO                   ,"13,521","65,030,974",400.80,"60,026,222",369.96,"1,197,383","3,363,940","443,429","12,900","58,967,151",380.92,1.092
15840,INDIANA                  ,WABASH                 ,"3,763","13,656,748",302.43,"13,099,302",290.09,"100,550","416,900","39,994","3,579","13,062,919",304.16,0.993
15850,INDIANA                  ,WARREN                 ,926,"3,505,998",315.51,"3,336,604",300.27,"50,998","104,666","13,728",863,"3,443,362",332.50,0.979
15860,INDIANA                  ,WARRICK                ,"5,671","24,251,195",356.36,"22,971,000",337.55,"233,348","955,393","91,453","5,315","21,539,047",337.71,0.949
15870,INDIANA                  ,WASHINGTON             ,"2,717","12,433,940",381.36,"11,677,922",358.17,"122,782","598,202","35,033","2,543","10,585,252",346.88,0.987
15880,INDIANA                  ,WAYNE                  ,"9,989","46,209,530",385.50,"44,024,560",367.28,"368,212","1,710,812","105,946","9,516","35,311,521",309.23,0.976
15890,INDIANA                  ,WELLS                  ,"2,440","9,633,537",329.01,"9,324,500",318.46,"51,049","239,611","18,376","2,317","7,640,349",274.79,1.014
15900,INDIANA                  ,WHITE                  ,"3,966","17,086,177",359.01,"16,426,919",345.16,"185,011","432,963","41,282","3,804","15,030,977",329.28,0.917
15910,INDIANA                  ,WHITLEY                ,"2,512","8,089,203",268.35,"7,643,753",253.57,"71,450","345,600","28,398","2,315","7,588,061",273.15,0.978
16000,IOWA                     ,ADAIR                  ,"1,247","4,590,091",306.74,"4,261,392",284.78,"133,540","143,904","51,253","1,198","4,244,947",295.28,0.877
16010,IOWA                     ,ADAMS                  ,788,"3,475,579",367.55,"3,293,603",348.31,"63,822","90,348","27,805",761,"3,304,556",361.87,0.964
16020,IOWA                     ,ALLAMAKEE              ,"2,339","8,135,060",289.83,"7,452,908",265.53,"335,989","234,938","111,223","2,237","6,806,590",253.56,0.917
16030,IOWA                     ,APPANOOSE              ,"2,227","6,684,056",250.11,"6,217,405",232.65,"173,575","236,950","56,124","2,139","6,844,832",266.67,0.983
16040,IOWA                     ,AUDUBON                ,"1,223","4,834,518",329.42,"4,474,655",304.90,"139,774","165,507","54,581","1,184","4,914,688",345.91,0.866
16050,IOWA                     ,BENTON                 ,"3,127","11,513,557",306.83,"10,637,085",283.47,"320,879","465,316","90,276","2,978","11,020,777",308.39,0.959
16060,IOWA                     ,BLACK HAWK             ,"14,814","53,270,165",299.66,"48,212,117",271.21,"1,702,804","2,805,550","549,692","14,188","54,673,538",321.13,1.007
16070,IOWA                     ,BOONE                  ,"3,562","12,109,000",283.29,"11,549,363",270.20,"197,224","294,505","67,907","3,387","11,339,052",278.98,0.935
16080,IOWA                     ,BREMER                 ,"3,785","11,591,191",255.20,"10,673,125",234.99,"364,588","447,902","105,574","3,611","15,073,534",347.86,0.916
16090,IOWA                     ,BUCHANAN               ,"2,860","10,062,136",293.19,"9,173,277",267.29,"357,714","446,018","85,124","2,739","10,050,392",305.78,0.923
16100,IOWA                     ,BUENA VISTA            ,"2,879","8,393,688",242.96,"8,088,809",234.13,"116,211","156,753","31,914","2,756","9,599,215",290.25,0.961
16110,IOWA                     ,BUTLER                 ,"2,646","9,925,740",312.60,"9,092,983",286.38,"345,388","382,422","104,945","2,568","10,578,510",343.28,0.954
16120,IOWA                     ,CALHOUN                ,"2,096","7,391,998",293.89,"7,043,597",280.04,"123,698","185,597","39,104","2,036","8,255,461",337.90,0.964
16130,IOWA                     ,CARROLL                ,"3,594","10,966,514",254.28,"10,399,654",241.13,"212,750","271,930","82,179","3,472","10,584,166",254.04,0.951
16140,IOWA                     ,CASS                   ,"2,765","9,767,826",294.39,"8,655,038",260.85,"483,460","396,071","233,255","2,686","9,413,105",292.04,0.852
16150,IOWA                     ,CEDAR                  ,"2,227","7,055,763",264.02,"6,381,879",238.81,"266,152","322,080","85,650","2,090","6,507,810",259.48,0.950
16160,IOWA                     ,CERRO GORDO            ,"7,803","25,069,168",267.73,"22,562,960",240.96,"1,194,776","907,463","403,968","7,471","26,694,698",297.76,0.973
16170,IOWA                     ,CHEROKEE               ,"2,045","5,567,779",226.89,"5,312,994",216.50,"101,397","120,846","32,540","1,982","6,348,537",266.92,0.933
16180,IOWA                     ,CHICKASAW              ,"2,148","9,085,851",352.49,"8,439,432",327.41,"358,072","179,710","108,634","2,086","9,054,752",361.73,0.941
16190,IOWA                     ,CLARKE                 ,"1,243","4,518,953",302.96,"4,211,418",282.34,"114,291","147,607","45,636","1,173","4,712,413",334.78,0.871
16200,IOWA                     ,CLAY                   ,"3,022","9,029,203",248.99,"8,674,760",239.21,"167,355","139,021","48,066","2,936","9,572,823",271.71,0.910
16210,IOWA                     ,CLAYTON                ,"2,888","8,813,707",254.32,"8,284,088",239.04,"278,582","179,964","71,071","2,764","8,507,371",256.49,0.877
16220,IOWA                     ,CLINTON                ,"7,014","28,013,599",332.83,"25,826,687",306.85,"753,476","1,259,811","173,623","6,731","23,812,473",294.81,1.025
16230,IOWA                     ,CRAWFORD               ,"2,408","8,323,356",288.05,"7,205,151",249.35,"454,211","423,565","240,427","2,299","7,659,584",277.64,0.865
16240,IOWA                     ,DALLAS                 ,"4,423","13,729,828",258.68,"12,547,104",236.40,"421,847","585,342","175,533","4,124","13,227,869",267.29,0.910
16250,IOWA                     ,DAVIS                  ,"1,242","3,869,095",259.60,"3,625,247",243.24,"86,483","131,047","26,317","1,180","3,932,634",277.73,0.941
16260,IOWA                     ,DECATUR                ,"1,328","4,125,019",258.85,"3,863,756",242.45,"88,002","138,217","35,044","1,264","4,741,232",312.58,0.904
16270,IOWA                     ,DELAWARE               ,"2,159","6,514,940",251.46,"6,014,921",232.16,"209,128","240,982","49,907","2,073","6,982,058",280.67,0.939
16280,IOWA                     ,DES MOINES             ,"6,412","23,818,241",309.55,"21,796,074",283.27,"484,570","1,403,438","134,157","6,186","21,378,530",288.00,0.939
16290,IOWA                     ,DICKINSON              ,"3,573","9,622,415",224.42,"9,191,718",214.38,"151,436","221,496","57,762","3,448","10,966,437",265.04,0.849
16300,IOWA                     ,DUBUQUE                ,"8,838","23,621,800",222.73,"22,430,447",211.50,"587,062","468,711","135,579","8,208","25,296,676",256.83,0.895
16310,IOWA                     ,EMMET                  ,"1,852","7,271,267",327.18,"6,984,655",314.28,"129,479","114,424","42,708","1,803","5,979,357",276.36,0.931
16320,IOWA                     ,FAYETTE                ,"3,392","11,585,803",284.64,"10,544,080",259.04,"481,736","424,430","135,555","3,304","12,637,552",318.74,0.953
16330,IOWA                     ,FLOYD                  ,"2,993","10,190,282",283.73,"9,447,339",263.04,"399,555","215,358","128,029","2,902","10,994,984",315.73,0.937
16340,IOWA                     ,FRANKLIN               ,"1,706","6,212,100",303.44,"5,772,758",281.98,"221,018","155,717","62,606","1,645","6,107,529",309.40,0.874
16350,IOWA                     ,FREMONT                ,"1,295","5,918,860",380.88,"5,402,378",347.64,"214,962","225,199","76,320","1,249","5,359,569",357.59,1.008
16360,IOWA                     ,GREENE                 ,"1,594","5,149,487",269.21,"4,971,953",259.93,"63,388","91,427","22,718","1,535","5,844,812",317.31,0.966
16370,IOWA                     ,GRUNDY                 ,"1,929","6,798,732",293.71,"6,233,671",269.30,"204,187","298,046","62,826","1,862","7,457,013",333.74,0.920
16380,IOWA                     ,GUTHRIE                ,"1,946","7,798,566",333.96,"7,351,320",314.80,"162,833","217,255","67,156","1,849","6,377,116",287.41,0.916
16390,IOWA                     ,HAMILTON               ,"2,466","9,503,328",321.15,"9,119,127",308.16,"188,371","152,281","43,548","2,359","9,768,283",345.07,1.020
16400,IOWA                     ,HANCOCK                ,"1,977","7,989,025",336.75,"7,395,637",311.74,"321,657","179,907","91,823","1,909","7,812,830",341.05,0.925
16410,IOWA                     ,HARDIN                 ,"3,575","12,761,729",297.48,"12,176,808",283.84,"222,489","294,423","68,008","3,455","12,484,200",301.11,0.934
16420,IOWA                     ,HARRISON               ,"2,545","11,051,984",361.89,"10,201,849",334.05,"224,841","513,750","111,542","2,442","9,684,897",330.50,0.977
16430,IOWA                     ,HENRY                  ,"2,830","7,938,862",233.77,"7,012,284",206.49,"440,779","383,610","102,187","2,735","8,599,760",262.03,0.917
16440,IOWA                     ,HOWARD                 ,"1,673","5,368,562",267.41,"4,821,622",240.17,"313,387","129,812","103,740","1,608","5,619,710",291.24,0.898
16450,IOWA                     ,HUMBOLDT               ,"1,780","5,076,310",237.65,"4,821,446",225.72,"93,977","132,111","28,775","1,703","6,109,099",298.94,0.941
16460,IOWA                     ,IDA                    ,"1,291","6,008,211",387.83,"5,714,578",368.87,"97,616","162,817","33,198","1,239","4,997,026",336.09,0.950
16470,IOWA                     ,IOWA                   ,"2,325","9,111,758",326.59,"8,446,297",302.73,"291,512","278,248","95,700","2,212","6,876,673",259.07,0.925
16480,IOWA                     ,JACKSON                ,"2,832","8,976,577",264.14,"8,329,006",245.09,"277,730","295,334","74,506","2,706","9,844,667",303.17,0.961
16490,IOWA                     ,JASPER                 ,"5,058","15,658,387",257.98,"14,625,930",240.97,"402,550","481,665","148,241","4,873","14,649,588",250.52,0.886
16500,IOWA                     ,JEFFERSON              ,"1,946","7,124,991",305.11,"6,459,081",276.60,"323,698","260,035","82,176","1,838","6,376,918",289.12,0.881
16510,IOWA                     ,JOHNSON                ,"9,096","27,235,791",249.52,"23,089,048",211.53,"2,001,289","1,526,674","618,778","8,105","24,298,595",249.83,0.931
16520,IOWA                     ,JONES                  ,"2,656","9,549,718",299.63,"8,857,360",277.90,"225,784","403,807","62,766","2,517","9,673,261",320.26,0.931
16530,IOWA                     ,KEOKUK                 ,"1,855","6,081,018",273.18,"5,528,758",248.37,"243,204","223,968","85,087","1,759","5,744,992",272.17,0.934
16540,IOWA                     ,KOSSUTH                ,"3,078","10,565,827",286.06,"9,889,029",267.73,"364,359","214,166","98,271","2,970","11,425,256",320.57,0.870
16550,IOWA                     ,LEE                    ,"5,289","18,872,067",297.35,"17,214,333",271.23,"569,179","936,835","151,719","5,127","16,367,499",266.03,0.954
16560,IOWA                     ,LINN                   ,"19,424","60,047,103",257.62,"55,795,811",239.38,"1,511,780","2,282,777","456,733","18,065","62,249,536",287.16,0.967
16570,IOWA                     ,LOUISA                 ,"1,486","4,781,391",268.14,"4,329,320",242.78,"169,736","230,971","51,364","1,414","4,301,403",253.50,0.901
16580,IOWA                     ,LUCAS                  ,"1,564","4,363,632",232.50,"4,008,815",213.60,"126,744","185,358","42,714","1,489","5,214,282",291.82,0.991
16590,IOWA                     ,LYON                   ,"1,708","6,517,117",317.97,"6,172,834",301.17,"87,028","222,840","34,414","1,653","5,719,989",288.36,0.854
16600,IOWA                     ,MADISON                ,"1,940","7,214,218",309.89,"6,693,232",287.51,"190,245","254,207","76,532","1,826","6,170,759",281.62,0.900
16610,IOWA                     ,MAHASKA                ,"2,973","10,155,975",284.67,"9,401,755",263.53,"310,783","351,583","91,852","2,810","9,346,831",277.19,0.927
16620,IOWA                     ,MARION                 ,"4,725","14,296,450",252.14,"13,415,925",236.61,"317,822","443,332","119,370","4,472","17,096,177",318.58,0.937
16630,IOWA                     ,MARSHALL               ,"5,907","15,415,479",217.47,"14,273,057",201.36,"355,988","682,699","103,733","5,657","18,741,180",276.08,1.005
16640,IOWA                     ,MILLS                  ,"1,812","7,000,852",321.97,"6,417,902",295.16,"176,620","321,320","85,007","1,713","6,121,548",297.80,0.983
16650,IOWA                     ,MITCHELL               ,"2,281","8,284,198",302.65,"7,624,472",278.55,"427,155","110,978","121,592","2,223","7,133,829",267.42,0.826
16660,IOWA                     ,MONONA                 ,"1,811","6,775,319",311.77,"6,127,041",281.94,"235,546","297,810","114,920","1,735","6,304,777",302.82,0.941
16670,IOWA                     ,MONROE                 ,"1,259","4,937,723",326.83,"4,681,682",309.88,"82,303","146,423","27,313","1,217","4,273,081",292.60,0.955
16680,IOWA                     ,MONTGOMERY             ,"2,034","9,733,265",398.77,"9,221,061",377.79,"174,899","270,266","67,039","1,972","7,408,243",313.06,1.021
16690,IOWA                     ,MUSCATINE              ,"4,832","15,276,635",263.46,"13,545,218",233.60,"631,059","906,427","193,930","4,586","14,517,232",263.80,0.915
16700,IOWA                     ,O'BRIEN                ,"2,747","8,619,039",261.47,"8,266,023",250.76,"112,578","202,500","37,935","2,662","9,913,350",310.34,0.838
16710,IOWA                     ,OSCEOLA                ,"1,117","3,414,142",254.71,"3,251,491",242.58,"62,182","85,413","15,055","1,082","3,300,927",254.23,0.882
16720,IOWA                     ,PAGE                   ,"2,850","12,318,542",360.19,"11,215,946",327.95,"467,263","470,037","165,295","2,747","12,261,936",371.98,1.020
16730,IOWA                     ,PALO ALTO              ,"1,953","6,958,378",296.91,"6,555,943",279.74,"196,015","151,927","54,492","1,900","7,828,034",343.33,0.893
16740,IOWA                     ,PLYMOUTH               ,"3,031","10,463,977",287.69,"9,916,490",272.64,"143,747","341,096","62,642","2,865","10,040,619",292.05,0.947
16750,IOWA                     ,POCAHONTAS             ,"1,608","6,293,260",326.14,"6,020,710",312.02,"115,121","127,749","29,679","1,557","6,210,172",332.38,0.950
16760,IOWA                     ,POLK                   ,"39,605","127,479,386",268.23,"114,804,905",241.56,"3,889,532","6,799,824","1,985,125","36,369","117,693,340",269.67,0.968
16770,IOWA                     ,POTTAWATTAMIE          ,"10,144","38,028,233",312.40,"34,468,565",283.16,"898,585","2,291,783","369,298","9,487","32,460,644",285.13,0.934
16780,IOWA                     ,POWESHIEK              ,"3,031","9,264,934",254.73,"8,504,842",233.83,"327,006","342,490","90,594","2,864","8,967,827",260.94,0.913
16790,IOWA                     ,RINGGOLD               ,948,"2,719,879",239.09,"2,532,794",222.64,"69,776","97,048","20,260",906,"4,018,895",369.66,1.008
16800,IOWA                     ,SAC                    ,"2,196","8,420,638",319.54,"8,179,190",310.38,"88,417","123,110","29,919","2,117","8,120,635",319.66,0.978
16810,IOWA                     ,SCOTT                  ,"17,167","65,103,883",316.03,"60,608,531",294.21,"1,184,161","2,837,986","473,204","16,147","57,876,114",298.69,0.965
16820,IOWA                     ,SHELBY                 ,"2,202","8,125,569",307.51,"7,274,528",275.30,"325,573","371,300","154,168","2,113","8,018,976",316.26,0.948
16830,IOWA                     ,SIOUX                  ,"4,211","13,638,972",269.91,"13,037,107",258.00,"194,265","338,654","68,944","4,051","14,601,675",300.37,0.892
16840,IOWA                     ,STORY                  ,"8,192","23,019,601",234.17,"22,261,134",226.45,"285,547","376,401","96,518","7,533","26,341,100",291.40,0.967
16850,IOWA                     ,TAMA                   ,"2,769","8,315,216",250.25,"7,601,908",228.78,"238,526","395,726","79,054","2,631","9,738,012",308.44,0.956
16860,IOWA                     ,TAYLOR                 ,"1,269","4,383,240",287.84,"4,048,037",265.83,"125,133","153,675","56,393","1,226","4,737,155",321.99,0.940
16870,IOWA                     ,UNION                  ,"2,227","5,952,783",222.75,"5,566,319",208.29,"166,614","158,579","61,269","2,105","7,103,839",281.23,0.892
16880,IOWA                     ,VAN BUREN              ,"1,409","6,209,737",367.27,"5,553,226",328.44,"311,647","279,965","64,898","1,351","4,804,186",296.34,0.910
16890,IOWA                     ,WAPELLO                ,"5,574","22,057,646",329.77,"20,053,977",299.81,"549,576","1,301,021","153,070","5,384","17,025,452",263.52,1.020
16900,IOWA                     ,WARREN                 ,"4,745","14,990,431",263.27,"13,543,208",237.85,"451,751","770,808","224,663","4,401","14,730,487",278.92,0.927
16910,IOWA                     ,WASHINGTON             ,"3,306","10,216,974",257.54,"9,237,400",232.84,"477,812","355,723","146,037","3,114","10,350,334",276.98,0.960
16920,IOWA                     ,WAYNE                  ,"1,236","4,559,773",307.43,"4,311,931",290.72,"81,468","142,497","23,875","1,191","4,280,786",299.52,0.970
16930,IOWA                     ,WEBSTER                ,"6,042","20,239,355",279.15,"19,145,365",264.06,"346,581","645,715","101,693","5,799","20,009,227",287.54,1.018
16940,IOWA                     ,WINNEBAGO              ,"2,100","6,898,954",273.77,"6,266,891",248.69,"298,217","238,214","95,631","2,027","6,822,002",280.46,0.949
16950,IOWA                     ,WINNESHIEK             ,"2,925","8,432,690",240.25,"7,633,344",217.47,"510,255","144,318","144,772","2,773","9,075,353",272.73,0.912
16960,IOWA                     ,WOODBURY               ,"10,319","38,733,455",312.80,"35,680,629",288.15,"630,457","2,091,438","330,929","9,683","31,633,551",272.24,0.965
16970,IOWA                     ,WORTH                  ,"1,254","4,593,401",305.25,"4,156,343",276.21,"211,036","160,234","65,787","1,194","4,158,136",290.21,0.934
16980,IOWA                     ,WRIGHT                 ,"2,655","11,692,334",366.99,"11,202,336",351.61,"221,633","209,103","59,261","2,591","11,518,809",370.48,0.997
17000,KANSAS                   ,ALLEN                  ,"2,190","10,025,230",381.48,"9,731,212",370.29,"90,154","170,269","33,593","2,118","7,831,803",308.14,0.905
17010,KANSAS                   ,ANDERSON               ,"1,435","6,462,564",375.29,"6,135,344",356.29,"128,927","155,341","42,951","1,383","6,170,863",371.83,0.893
17020,KANSAS                   ,ATCHISON               ,"2,367","8,824,081",310.66,"8,317,241",292.82,"182,507","259,021","65,311","2,242","7,601,932",282.56,0.953
17030,KANSAS                   ,BARBER                 ,906,"3,843,083",353.48,"3,673,213",337.86,"55,092","83,929","30,847",880,"3,929,430",372.11,0.882
17040,KANSAS                   ,BARTON                 ,"4,400","18,701,088",354.19,"17,972,698",340.39,"171,241","484,481","72,667","4,234","22,075,337",434.49,0.935
17050,KANSAS                   ,BOURBON                ,"2,350","8,440,675",299.31,"7,743,741",274.60,"107,665","549,367","39,900","2,260","7,535,582",277.86,0.969
17060,KANSAS                   ,BROWN                  ,"1,749","7,073,911",337.05,"6,865,303",327.11,"56,403","129,113","23,091","1,688","6,874,253",339.37,0.879
17070,KANSAS                   ,BUTLER                 ,"6,847","26,732,757",325.36,"24,670,239",300.26,"641,699","1,041,627","379,191","6,533","25,514,168",325.45,0.990
17080,KANSAS                   ,CHASE                  ,458,"1,514,375",275.54,"1,441,642",262.31,"23,042","41,299","8,391",439,"1,361,423",258.43,0.871
17090,KANSAS                   ,CHAUTAUQUA             ,747,"2,957,991",329.99,"2,845,356",317.42,"32,897","65,443","14,295",727,"2,836,262",325.11,0.942
17100,KANSAS                   ,CHEROKEE               ,"2,986","15,123,304",422.06,"13,805,896",385.30,"66,104","1,219,437","31,864","2,883","10,372,355",299.81,1.042
17110,KANSAS                   ,CHEYENNE               ,673,"4,170,730",516.44,"4,011,409",496.71,"32,193","98,193","28,932",653,"3,210,252",409.68,0.914
17120,KANSAS                   ,CLARK                  ,417,"1,905,614",380.82,"1,860,878",371.88,"12,691","24,182","7,861",409,"1,681,021",342.51,1.029
17130,KANSAS                   ,CLAY                   ,"1,542","5,342,589",288.73,"5,241,934",283.29,"29,075","60,074","11,505","1,500","5,688,287",316.02,0.925
17140,KANSAS                   ,CLOUD                  ,"1,850","7,627,982",343.60,"7,460,566",336.06,"46,302","101,547","19,566","1,788","6,279,857",292.69,0.912
17150,KANSAS                   ,COFFEY                 ,"1,332","5,562,004",347.97,"5,216,269",326.34,"103,260","219,628","22,846","1,262","4,379,557",289.19,0.914
17160,KANSAS                   ,COMANCHE               ,424,"2,037,821",400.52,"1,982,742",389.69,"17,650","29,315","8,113",402,"1,607,235",333.17,0.968
17170,KANSAS                   ,COWLEY                 ,"4,321","14,011,079",270.21,"13,149,467",253.60,"253,659","472,331","135,620","4,126","13,633,540",275.36,0.941
17180,KANSAS                   ,CRAWFORD               ,"5,477","26,483,334",402.95,"24,686,032",375.60,"192,859","1,548,148","56,292","5,254","19,339,594",306.74,1.027
17190,KANSAS                   ,DECATUR                ,709,"3,212,400",377.57,"3,127,996",367.65,"26,526","45,156","12,721",689,"3,223,564",389.88,0.993
17200,KANSAS                   ,DICKINSON              ,"3,082","10,039,878",271.47,"9,695,144",262.14,"107,413","192,442","44,877","2,945","10,536,421",298.14,0.903
17210,KANSAS                   ,DONIPHAN               ,"1,193","5,920,120",413.53,"5,698,865",398.08,"43,048","162,085","16,121","1,143","4,780,066",348.50,0.967
17220,KANSAS                   ,DOUGLAS                ,"9,474","30,949,699",272.23,"29,327,748",257.97,"503,267","970,937","147,745","8,700","32,336,082",309.73,0.969
17230,KANSAS                   ,EDWARDS                ,598,"2,913,502",406.01,"2,839,824",395.74,"22,420","41,420","9,838",565,"2,403,563",354.51,0.914
17240,KANSAS                   ,ELK                    ,626,"2,755,765",366.85,"2,637,397",351.09,"32,085","65,397","20,884",601,"2,321,121",321.84,0.908
17250,KANSAS                   ,ELLIS                  ,"3,782","15,825,451",348.70,"15,519,261",341.95,"103,602","163,053","39,534","3,589","13,701,021",318.13,0.943
17260,KANSAS                   ,ELLSWORTH              ,"1,085","5,855,023",449.69,"5,726,742",439.84,"49,332","59,931","19,016","1,047","4,794,895",381.64,0.882
17270,KANSAS                   ,FINNEY                 ,"3,141","11,670,762",309.63,"10,995,093",291.71,"137,654","481,226","56,788","2,886","10,659,322",307.79,0.921
17280,KANSAS                   ,FORD                   ,"3,179","9,945,843",260.72,"9,415,579",246.82,"95,024","391,409","43,829","2,992","11,177,193",311.31,0.971
17290,KANSAS                   ,FRANKLIN               ,"3,202","12,818,201",333.60,"12,265,151",319.21,"196,960","301,390","54,698","3,041","12,077,789",330.97,1.011
17300,KANSAS                   ,GEARY                  ,"2,388","8,347,329",291.29,"7,800,252",272.20,"73,071","435,696","38,308","2,289","7,856,690",286.03,0.931
17310,KANSAS                   ,GOVE                   ,632,"3,231,473",426.09,"3,181,611",419.52,"15,294","28,028","6,539",616,"2,544,740",344.26,1.078
17320,KANSAS                   ,GRAHAM                 ,596,"2,089,599",292.17,"2,038,989",285.09,"19,833","24,648","6,128",577,"2,615,395",377.73,0.949
17330,KANSAS                   ,GRANT                  ,776,"3,181,735",341.68,"3,059,343",328.54,"32,655","74,825","14,910",743,"3,067,000",343.99,0.998
17340,KANSAS                   ,GRAY                   ,767,"2,280,084",247.73,"2,189,233",237.86,"8,917","74,817","7,115",734,"2,691,118",305.53,0.860
17350,KANSAS                   ,GREELEY                ,251,"1,372,352",455.63,"1,353,068",449.23,"3,315","13,648","2,319",238,"1,073,332",375.82,1.065
17360,KANSAS                   ,GREENWOOD              ,"1,372","6,272,281",380.97,"5,974,533",362.88,"93,699","157,335","46,713","1,329","6,694,288",419.76,0.940
17370,KANSAS                   ,HAMILTON               ,387,"1,747,740",376.34,"1,684,877",362.81,"15,559","41,005","6,298",364,"1,696,410",388.37,1.000
17380,KANSAS                   ,HARPER                 ,"1,109","4,399,263",330.57,"4,144,859",311.46,"89,971","108,455","55,977","1,074","3,970,229",308.06,0.924
17390,KANSAS                   ,HARVEY                 ,"4,918","17,621,556",298.59,"16,684,763",282.72,"320,479","447,333","168,977","4,640","16,976,471",304.89,1.023
17391,KANSAS                   ,HASKELL                ,422,"1,622,074",320.31,"1,571,519",310.33,"8,520","37,903","4,130",397,"1,791,169",375.98,0.875
17410,KANSAS                   ,HODGEMAN               ,326,"1,515,724",387.45,"1,463,500",374.11,"9,902","37,989","4,332",309,"1,280,401",345.31,0.902
17420,KANSAS                   ,JACKSON                ,"1,865","6,472,523",289.21,"6,214,432",277.68,"39,041","206,795","12,252","1,782","7,211,481",337.24,0.881
17430,KANSAS                   ,JEFFERSON              ,"2,615","10,201,936",325.11,"9,705,482",309.29,"73,471","399,202","23,780","2,463","8,033,883",271.82,0.902
17440,KANSAS                   ,JEWELL                 ,755,"3,385,696",373.70,"3,315,986",366.00,"19,920","42,613","7,175",728,"3,066,475",351.02,0.884
17450,KANSAS                   ,JOHNSON                ,"42,469","154,236,614",302.65,"147,344,089",289.12,"2,681,461","3,145,017","1,066,046","38,390","150,311,427",326.28,0.962
17451,KANSAS                   ,KEARNY                 ,486,"2,506,480",429.78,"2,426,983",416.15,"19,226","52,139","8,131",461,"2,100,123",379.63,0.967
17470,KANSAS                   ,KINGMAN                ,"1,359","6,618,817",405.86,"6,305,858",386.67,"103,696","152,622","56,639","1,313","5,894,367",374.10,1.035
17480,KANSAS                   ,KIOWA                  ,478,"1,623,313",283.00,"1,553,433",270.82,"18,720","40,419","10,739",453,"1,886,705",347.08,0.890
17490,KANSAS                   ,LABETTE                ,"3,246","14,141,839",363.06,"13,084,752",335.92,"105,556","915,024","36,506","3,120","12,390,849",330.95,1.047
17500,KANSAS                   ,LANE                   ,371,"1,871,795",420.44,"1,798,546",403.99,"30,550","34,320","8,377",363,"1,730,424",397.25,0.979
