"AGED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE BENEFICIARIES 
ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,
02250,ALASKA,UPPER YUKON,185,"743,055",334.71,"701,416",315.95,"3,882","36,840",917,162,"594,244",305.68,,,,,,
02260,ALASKA,VALDEZ-CHITNA-WHITIER DIVISION,952,"3,318,931",290.52,"3,062,432",268.07,"48,618","196,659","11,222",818,"2,722,263",277.33,0.759,,,,,
02270,ALASKA,WADE HAMPTON,408,"2,955,469",603.65,"2,616,329",534.38,"5,471","332,462","1,207",349,"1,522,010",363.42,0.795,,,,,
02280,ALASKA,WRANGELL-PETERSBURG CENSUS AREA,869,"5,753,879",551.77,"5,388,682",516.75,"126,364","209,504","29,329",808,"4,549,262",469.19,0.880,,,,,
02290,ALASKA,YUKON-KOYUKUK,522,"2,469,140",394.18,"2,262,478",361.19,"10,441","193,823","2,398",457,"1,927,428",351.46,0.807,,,,,
03000,ARIZONA,APACHE,"6,855","31,876,357",387.51,"28,800,914",350.12,"419,727","2,499,563","156,153","6,325","25,693,819",338.52,0.894,,,,,
03010,ARIZONA,COCHISE,"16,360","60,262,574",306.96,"51,985,918",264.80,"2,952,118","4,230,715","1,093,823","14,865","59,508,827",333.61,0.875,,,,,
03020,ARIZONA,COCONINO,"14,748","56,074,504",316.85,"50,773,116",286.89,"508,673","4,560,026","232,688","13,597","52,599,825",322.37,0.838,,,,,
03030,ARIZONA,GILA,"11,025","44,883,128",339.25,"41,293,767",312.12,"773,028","2,479,179","337,154","10,395","44,860,492",359.63,0.958,,,,,
03040,ARIZONA,GRAHAM,"2,929","9,430,095",268.30,"8,464,476",240.82,"198,372","691,720","75,527","2,743","10,643,088",323.34,0.813,,,,,
