"AGED -- 2008 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE"
AGED BENEFICIARIES

STATE,CODE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART A DEMOG FACTORS,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
TENNESSEE                ,44410,HOUSTON                ,"1,211","5,478,251",376.98,"5,133,171",353.23,"58,294","273,606","13,180",1.045,"1,176","4,503,862",319.11,1.043,1.051
TENNESSEE                ,44420,HUMPHREYS              ,"2,791","11,540,633",344.58,"10,712,987",319.87,"197,513","583,831","46,302",0.960,"2,687","10,845,628",336.32,0.979,0.968
TENNESSEE                ,44430,JACKSON                ,"1,305","5,893,955",376.37,"5,451,870",348.14,"42,199","390,214","9,672",1.155,"1,261","4,521,905",298.65,1.102,1.110
TENNESSEE                ,44440,JEFFERSON              ,"6,551","25,755,627",327.63,"23,491,999",298.83,"347,356","1,684,457","231,815",0.947,"6,225","24,806,341",332.06,0.975,0.982
TENNESSEE                ,44450,JOHNSON                ,"2,457","10,592,682",359.27,"9,460,777",320.88,"279,935","787,898","64,072",1.098,"2,346","8,768,278",311.45,1.062,0.968
TENNESSEE                ,44460,KNOX                   ,"35,876","141,028,428",327.58,"126,797,783",294.53,"2,635,551","9,354,320","2,240,774",0.964,"33,418","128,031,486",319.26,0.992,0.996
TENNESSEE                ,44470,LAKE                   ,949,"5,523,193",485.00,"5,053,530",443.76,"41,207","414,502","13,954",1.207,910,"4,436,736",405.88,1.151,1.161
TENNESSEE                ,44480,LAUDERDALE             ,"3,074","15,653,783",424.36,"14,495,205",392.95,"199,817","895,656","63,105",1.093,"2,911","13,423,415",384.16,1.062,1.060
TENNESSEE                ,44490,LAWRENCE               ,"6,722","31,537,848",390.98,"29,218,558",362.23,"393,722","1,850,148","75,420",0.994,"6,516","26,675,263",341.11,0.999,1.056
TENNESSEE                ,44500,LEWIS                  ,"1,373","7,125,162",432.46,"6,555,535",397.88,"127,376","419,766","22,485",1.064,"1,327","5,814,076",364.89,1.053,1.000
TENNESSEE                ,44510,LINCOLN                ,"4,784","19,031,650",331.52,"17,747,023",309.14,"230,963","990,402","63,262",1.012,"4,569","15,735,723",286.96,1.009,0.998
TENNESSEE                ,44520,LOUDON                 ,"6,546","22,240,329",283.13,"20,160,667",256.65,"285,572","1,591,391","202,699",0.897,"6,263","24,049,734",319.97,0.945,0.897
TENNESSEE                ,44530,MC MINN                ,"6,547","26,507,751",337.40,"24,036,841",305.95,"438,233","1,787,380","245,297",1.018,"6,363","23,936,857",313.48,1.017,0.950
TENNESSEE                ,44540,MC NAIRY               ,"4,578","18,947,235",344.90,"16,942,307",308.40,"257,373","1,686,477","61,078",1.051,"4,435","17,181,727",322.84,1.035,1.036
TENNESSEE                ,44550,MACON                  ,"2,113","11,672,685",460.35,"10,907,264",430.17,"98,008","638,912","28,501",1.098,"2,048","8,634,072",351.19,1.053,1.075
TENNESSEE                ,44560,MADISON                ,"10,875","47,438,903",363.52,"42,861,927",328.44,"664,266","3,699,750","212,960",0.994,"10,347","41,146,453",331.39,1.001,0.993
TENNESSEE                ,44570,MARION                 ,"2,961","15,906,001",447.65,"14,564,012",409.88,"192,426","1,081,257","68,306",1.018,"2,838","12,355,875",362.77,1.029,1.001
TENNESSEE                ,44580,MARSHALL               ,"3,152","13,810,360",365.12,"12,990,709",343.45,"202,438","573,184","44,029",0.980,"2,974","10,983,833",307.69,0.994,0.963
TENNESSEE                ,44590,MAURY                  ,"9,243","39,826,840",359.07,"36,720,589",331.07,"718,487","2,257,457","130,307",0.966,"8,819","33,165,091",313.38,0.984,0.992
TENNESSEE                ,44600,MEIGS                  ,"1,358","4,164,872",255.58,"3,849,355",236.21,"38,634","251,787","25,096",0.998,"1,307","4,796,059",305.72,1.015,0.948
TENNESSEE                ,44610,MONROE                 ,"4,907","20,458,059",347.43,"18,187,833",308.88,"400,087","1,597,388","272,751",1.028,"4,695","17,708,267",314.31,1.025,0.993
TENNESSEE                ,44620,MONTGOMERY             ,"10,707","47,847,823",372.40,"42,394,804",329.96,"1,006,368","4,232,044","214,607",0.916,"10,224","36,284,893",295.72,0.959,0.913
TENNESSEE                ,44630,MOORE                  ,531,"2,049,460",321.64,"1,930,184",302.92,"18,221","95,992","5,063",1.003,511,"1,755,044",286.07,0.992,0.907
TENNESSEE                ,44640,MORGAN                 ,"1,491","5,657,839",316.22,"5,273,283",294.73,"47,396","313,384","23,776",1.153,"1,428","5,985,138",349.23,1.112,1.022
TENNESSEE                ,44650,OBION                  ,"5,257","22,807,825",361.55,"21,052,599",333.72,"298,799","1,391,772","64,655",0.999,"5,101","20,604,042",336.54,1.001,0.964
TENNESSEE                ,44660,OVERTON                ,"3,082","12,885,902",348.42,"11,687,692",316.02,"108,295","1,061,770","28,145",1.064,"2,962","9,999,556",281.30,1.047,0.986
TENNESSEE                ,44670,PERRY                  ,"1,190","5,574,033",390.34,"5,113,049",358.06,"117,189","316,010","27,785",1.032,"1,135","4,694,914",344.48,1.035,1.044
TENNESSEE                ,44680,PICKETT                ,734,"4,287,791",486.81,"3,839,177",435.87,"95,635","337,855","15,124",1.157,716,"3,036,893",353.37,1.113,1.043
TENNESSEE                ,44690,POLK                   ,"2,519","10,235,714",338.62,"9,382,711",310.40,"158,060","646,967","47,976",1.004,"2,436","9,382,112",320.89,1.005,1.023
TENNESSEE                ,44700,PUTNAM                 ,"10,382","40,108,656",321.94,"37,350,728",299.80,"396,092","2,268,722","93,114",0.952,"9,913","34,719,237",291.86,0.981,1.014
TENNESSEE                ,44710,RHEA                   ,"4,373","17,429,791",332.15,"16,055,036",305.95,"321,295","944,468","108,992",0.995,"4,192","16,416,127",326.27,1.007,1.011
TENNESSEE                ,44720,ROANE                  ,"6,454","27,922,882",360.54,"25,869,364",334.02,"288,025","1,625,735","139,758",0.987,"6,172","24,345,430",328.66,1.001,0.972
TENNESSEE                ,44730,ROBERTSON              ,"5,400","28,925,885",446.39,"26,719,801",412.34,"298,088","1,822,731","85,265",0.963,"5,045","19,691,557",325.23,0.990,0.995
TENNESSEE                ,44740,RUTHERFORD             ,"14,100","64,570,898",381.62,"59,253,113",350.20,"1,407,579","3,661,792","248,414",0.933,"12,893","51,177,116",330.78,0.978,0.975
TENNESSEE                ,44750,SCOTT                  ,"2,389","13,724,238",478.73,"12,691,031",442.69,"116,595","845,735","70,877",1.170,"2,324","13,771,141",493.78,1.114,1.126
TENNESSEE                ,44760,SEQUATCHIE             ,"1,337","6,395,179",398.60,"5,905,043",368.05,"109,301","341,034","39,801",1.048,"1,288","5,441,658",352.05,1.035,0.985
TENNESSEE                ,44770,SEVIER                 ,"8,664","27,466,954",264.19,"24,333,539",234.05,"617,864","2,023,479","492,072",0.931,"8,257","30,468,377",307.49,0.966,0.980
TENNESSEE                ,44780,SHELBY                 ,"76,046","347,650,150",380.96,"308,112,593",337.64,"9,112,016","26,788,030","3,637,511",0.970,"69,558","262,680,363",314.70,0.994,0.953
TENNESSEE                ,44790,SMITH                  ,"1,990","12,429,378",520.49,"11,565,086",484.30,"112,109","724,506","27,677",1.021,"1,905","8,440,776",369.24,1.014,1.030
TENNESSEE                ,44800,STEWART                ,"1,855","9,104,195",408.99,"8,165,252",366.81,"200,927","698,894","39,122",0.991,"1,794","6,716,257",311.93,1.000,0.950
TENNESSEE                ,44810,SULLIVAN               ,"14,052","56,672,671",336.09,"50,052,548",296.83,"1,808,100","4,052,810","759,213",1.007,"13,138","42,461,835",269.33,1.018,0.976
TENNESSEE                ,44820,SUMNER                 ,"11,513","53,922,234",390.30,"50,312,669",364.17,"610,738","2,848,643","150,184",0.930,"10,537","43,010,067",340.13,0.969,0.973
TENNESSEE                ,44830,TIPTON                 ,"5,286","24,048,369",379.12,"21,293,823",335.70,"552,591","1,999,768","202,187",0.949,"4,943","19,576,609",330.02,0.978,0.959
TENNESSEE                ,44840,TROUSDALE              ,674,"4,211,152",520.67,"4,001,488",494.74,"16,765","188,795","4,104",1.165,638,"3,201,167",418.07,1.118,1.031
TENNESSEE                ,44850,UNICOI                 ,"2,595","13,824,197",443.94,"12,619,201",405.24,"352,978","766,265","85,753",1.060,"2,466","9,234,426",312.06,1.046,1.032
TENNESSEE                ,44860,UNION                  ,"1,114","5,073,856",379.55,"4,627,925",346.19,"99,158","295,581","51,192",1.179,"1,066","4,258,659",332.78,1.135,1.018
TENNESSEE                ,44870,VAN BUREN              ,573,"2,566,774",373.29,"2,365,710",344.05,"11,711","184,289","5,064",1.130,554,"2,356,234",353.84,1.080,1.090
TENNESSEE                ,44880,WARREN                 ,"5,181","25,579,451",411.43,"23,517,199",378.26,"212,629","1,792,093","57,530",1.013,"5,038","21,353,772",353.18,1.010,1.033
TENNESSEE                ,44890,WASHINGTON             ,"13,034","57,178,375",365.57,"49,689,569",317.69,"2,047,763","4,893,744","547,299",1.004,"12,017","41,584,514",288.36,1.021,0.997
TENNESSEE                ,44900,WAYNE                  ,"2,043","8,732,627",356.20,"7,966,126",324.94,"142,524","598,428","25,549",1.086,"1,990","8,548,694",357.82,1.056,1.042
TENNESSEE                ,44910,WEAKLEY                ,"4,459","22,320,081",417.14,"20,585,773",384.72,"228,287","1,451,232","54,789",1.052,"4,296","18,533,480",359.50,1.037,1.037
TENNESSEE                ,44920,WHITE                  ,"3,912","16,791,423",357.69,"15,448,539",329.08,"186,526","1,118,801","37,557",1.005,"3,782","13,487,800",297.18,1.009,1.039
TENNESSEE                ,44930,WILLIAMSON             ,"11,903","48,568,486",340.03,"45,454,851",318.23,"1,330,025","1,482,665","300,945",0.892,"10,837","39,158,781",301.10,0.948,0.907
TENNESSEE                ,44940,WILSON                 ,"8,036","36,866,185",382.30,"33,414,253",346.51,"682,451","2,617,335","152,146",0.915,"7,398","30,884,817",347.87,0.960,0.966
TEXAS                    ,45000,ANDERSON               ,"6,426","27,845,368",361.10,"25,961,174",336.67,"102,541","1,742,199","39,454",1.020,"6,135","27,647,210",375.52,1.018,0.975
TEXAS                    ,45010,ANDREWS                ,"1,408","7,063,893",418.08,"6,222,158",368.26,"87,389","724,207","30,139",1.044,"1,377","5,310,333",321.25,1.033,0.916
TEXAS                    ,45020,ANGELINA               ,"10,300","45,705,327",369.78,"43,666,345",353.29,"241,380","1,732,698","64,904",0.996,"9,993","50,775,029",423.41,1.004,1.076
TEXAS                    ,45030,ARANSAS                ,"3,505","15,135,459",359.85,"13,417,758",319.01,"180,579","1,454,635","82,487",0.947,"3,377","15,039,272",371.09,0.977,0.992
TEXAS                    ,45040,ARCHER                 ,974,"4,616,034",394.94,"4,343,562",371.63,"66,642","185,048","20,782",0.938,953,"4,328,554",378.47,0.963,1.013
TEXAS                    ,45050,ARMSTRONG              ,345,"1,593,021",384.79,"1,464,057",353.64,"28,021","91,360","9,583",1.050,326,"1,334,408",340.32,1.038,1.009
TEXAS                    ,45060,ATASCOSA               ,"3,417","17,328,711",422.61,"15,601,911",380.50,"59,066","1,644,067","23,667",1.138,"3,189","13,435,439",351.05,1.098,1.080
TEXAS                    ,45070,AUSTIN                 ,"3,940","13,960,225",295.27,"13,047,683",275.97,"156,111","717,509","38,922",0.977,"3,776","14,737,259",325.19,0.989,0.930
TEXAS                    ,45080,BAILEY                 ,928,"3,994,335",358.69,"3,778,541",339.31,"49,164","149,166","17,464",1.098,904,"3,751,980",345.71,1.067,0.941
TEXAS                    ,45090,BANDERA                ,"3,027","12,212,776",336.22,"11,090,627",305.33,"62,986","1,041,055","18,108",0.892,"2,878","10,480,455",303.41,0.939,0.878
TEXAS                    ,45100,BASTROP                ,"6,990","32,303,166",385.11,"30,129,137",359.19,"180,989","1,938,917","54,123",0.968,"6,572","28,645,934",363.20,0.989,0.992
TEXAS                    ,45110,BAYLOR                 ,872,"4,575,908",437.30,"4,306,782",411.58,"31,396","230,612","7,118",1.066,856,"3,488,277",339.42,1.037,1.058
TEXAS                    ,45113,BEE                    ,"2,640","12,586,510",397.30,"11,432,272",360.87,"58,303","1,069,944","25,991",1.136,"2,547","12,663,591",414.18,1.081,1.054
TEXAS                    ,45120,BELL                   ,"16,119","90,717,349",469.00,"76,040,567",393.12,"7,266,064","5,370,874","2,039,844",0.978,"14,637","68,435,191",389.61,1.008,0.934
TEXAS                    ,45130,BEXAR                  ,"108,144","497,786,782",383.58,"440,915,682",339.76,"3,500,329","51,928,805","1,441,966",1.010,"99,541","435,760,016",364.81,1.018,0.997
TEXAS                    ,45140,BLANCO                 ,"2,139","8,766,498",341.53,"8,263,423",321.93,"64,127","422,121","16,827",0.988,"2,063","8,140,409",328.69,1.000,0.841
TEXAS                    ,45150,BORDEN                 ,41,"248,264",504.60,"231,064",469.64,"1,346","15,408",446,0.905,36,"146,481",339.08,0.986,1.019
TEXAS                    ,45160,BOSQUE                 ,"2,547","12,946,145",423.57,"11,976,910",391.86,"275,909","627,651","65,675",1.052,"2,412","9,414,521",325.18,1.052,0.927
TEXAS                    ,45170,BOWIE                  ,"11,007","57,128,837",432.52,"53,739,836",406.86,"432,709","2,789,115","167,177",1.013,"10,413","44,751,096",358.12,1.014,1.020
TEXAS                    ,45180,BRAZORIA               ,"23,330","113,241,278",404.49,"104,272,717",372.46,"2,496,768","5,612,655","859,138",0.928,"21,900","97,104,983",369.49,0.968,0.978
TEXAS                    ,45190,BRAZOS                 ,"11,676","45,591,064",325.39,"41,302,385",294.78,"1,010,738","3,068,192","209,749",0.948,"10,706","45,161,811",351.53,0.982,0.932
TEXAS                    ,45200,BREWSTER               ,"1,270","4,593,994",301.44,"4,040,270",265.11,"81,307","446,248","26,169",1.010,"1,193","3,635,867",253.92,1.013,0.958
TEXAS                    ,45201,BRISCOE                ,345,"1,269,567",306.66,"1,193,280",288.23,"12,501","58,354","5,432",0.983,321,"1,317,982",341.44,0.992,0.983
TEXAS                    ,45210,BROOKS                 ,961,"4,639,142",402.28,"4,129,443",358.09,"29,563","468,334","11,802",1.336,938,"6,205,956",551.05,1.196,1.173
TEXAS                    ,45220,BROWN                  ,"5,758","26,897,180",389.27,"24,841,141",359.52,"185,217","1,836,639","34,183",1.031,"5,532","21,837,980",328.92,1.029,0.995
TEXAS                    ,45221,BURLESON               ,"2,293","12,122,176",440.55,"11,164,941",405.76,"244,804","659,500","52,931",1.038,"2,192","8,955,549",340.42,1.023,0.932
TEXAS                    ,45222,BURNET                 ,"6,949","27,332,757",327.78,"25,898,006",310.57,"248,081","1,110,325","76,345",0.903,"6,670","28,930,646",361.44,0.947,0.911
TEXAS                    ,45223,CALDWELL               ,"3,830","18,863,350",410.43,"17,930,982",390.14,"57,552","853,830","20,986",1.098,"3,645","14,225,083",325.22,1.071,1.001
TEXAS                    ,45224,CALHOUN                ,"2,657","12,251,723",384.26,"11,670,058",366.02,"40,690","525,634","15,341",0.985,"2,578","11,038,414",356.72,1.002,0.967
TEXAS                    ,45230,CALLAHAN               ,"1,996","7,372,302",307.79,"6,829,607",285.14,"37,484","498,512","6,699",0.982,"1,935","7,295,830",314.18,1.001,0.982
TEXAS                    ,45240,CAMERON                ,"31,048","162,857,148",437.11,"130,940,527",351.45,"937,338","30,605,501","373,782",1.257,"29,474","180,250,821",509.63,1.159,1.169
TEXAS                    ,45250,CAMP                   ,"1,867","8,794,366",392.54,"8,389,096",374.45,"25,739","365,513","14,018",0.971,"1,796","8,412,213",390.27,0.985,1.027
TEXAS                    ,45251,CARSON                 ,925,"3,688,916",332.33,"3,436,857",309.63,"47,060","187,804","17,195",0.953,886,"4,064,408",381.88,0.982,0.909
TEXAS                    ,45260,CASS                   ,"4,965","24,577,082",412.51,"23,191,170",389.24,"116,493","1,230,086","39,333",1.035,"4,807","20,753,572",359.77,1.027,0.937
TEXAS                    ,45270,CASTRO                 ,914,"4,751,367",433.20,"4,433,594",404.23,"62,163","233,703","21,907",1.089,882,"3,379,837",319.31,1.064,0.929
TEXAS                    ,45280,CHAMBERS               ,"1,794","11,493,315",533.88,"10,740,813",498.92,"198,087","479,147","75,268",0.992,"1,729","8,903,171",429.01,0.996,1.038
TEXAS                    ,45281,CHEROKEE               ,"5,453","26,287,902",401.73,"25,009,735",382.20,"74,813","1,178,289","25,065",1.115,"5,289","26,901,125",423.82,1.074,1.046
TEXAS                    ,45290,CHILDRESS              ,965,"3,939,082",340.16,"3,626,483",313.17,"43,476","256,107","13,016",1.070,934,"3,341,042",298.07,1.054,0.920
TEXAS                    ,45291,CLAY                   ,"1,269","6,016,293",395.08,"5,720,553",375.66,"74,703","202,733","18,304",1.009,"1,219","5,300,001",362.24,1.016,1.061
TEXAS                    ,45292,COCHRAN                ,442,"2,634,645",496.73,"2,331,133",439.50,"86,438","191,399","25,675",1.057,429,"2,226,501",432.17,1.052,0.915
TEXAS                    ,45300,COKE                   ,669,"2,614,184",325.63,"2,397,879",298.69,"3,979","210,488","1,838",1.048,645,"2,347,006",302.92,1.054,0.989
TEXAS                    ,45301,COLEMAN                ,"1,763","7,060,562",333.74,"6,658,441",314.73,"30,540","362,768","8,813",1.084,"1,714","6,446,939",313.28,1.056,0.947
TEXAS                    ,45310,COLLIN                 ,"39,693","172,053,806",361.22,"166,455,844",349.47,"768,126","4,583,367","246,469",0.892,"36,339","173,417,303",397.68,0.946,0.948
TEXAS                    ,45311,COLLINGSWORTH          ,530,"3,131,971",492.45,"2,974,011",467.61,"25,133","124,622","8,205",1.145,518,"2,813,091",452.34,1.084,1.010
TEXAS                    ,45312,COLORADO               ,"3,430","17,526,410",425.81,"16,646,064",404.42,"228,939","586,099","65,308",1.035,"3,319","14,785,838",371.23,1.026,0.993
TEXAS                    ,45320,COMAL                  ,"12,882","51,967,371",336.18,"47,515,210",307.37,"290,963","4,017,094","144,104",0.924,"12,237","48,726,628",331.82,0.961,0.909
TEXAS                    ,45321,COMANCHE               ,"2,432","11,343,753",388.70,"10,773,644",369.16,"111,604","429,103","29,402",1.071,"2,343","8,530,383",303.39,1.056,0.939
TEXAS                    ,45330,CONCHO                 ,451,"2,033,702",375.78,"1,895,656",350.27,"2,457","134,744",845,1.097,431,"1,836,084",354.66,1.053,0.949
TEXAS                    ,45340,COOKE                  ,"4,863","26,121,277",447.62,"24,909,901",426.86,"86,288","1,095,382","29,706",0.972,"4,671","21,490,920",383.34,0.989,0.976
TEXAS                    ,45341,CORYELL                ,"3,897","19,178,433",410.11,"16,887,819",361.13,"958,798","1,069,483","262,333",0.923,"3,663","14,812,757",336.94,0.965,0.925
TEXAS                    ,45350,COTTLE                 ,373,"1,587,111",354.58,"1,478,488",330.31,"13,928","89,298","5,397",1.124,366,"1,361,765",309.99,1.073,0.888
TEXAS                    ,45360,CRANE                  ,400,"2,246,618",468.05,"1,975,393",411.54,"33,091","221,958","16,176",1.052,389,"1,867,998",399.48,1.032,0.949
TEXAS                    ,45361,CROCKETT               ,459,"1,821,954",330.78,"1,670,751",303.33,"7,115","141,478","2,610",1.103,436,"1,587,992",303.52,1.059,0.921
TEXAS                    ,45362,CROSBY                 ,885,"5,832,862",549.23,"5,407,081",509.14,"109,459","271,260","45,062",1.166,857,"4,091,857",397.81,1.110,1.083
TEXAS                    ,45370,CULBERSON              ,305,"1,990,604",543.88,"1,884,210",514.81,"2,799","102,233","1,362",1.169,294,"1,102,433",311.87,1.105,0.926
TEXAS                    ,45380,DALLAM                 ,"1,129","5,286,572",390.21,"4,915,313",362.81,"77,124","267,173","26,962",0.955,"1,061","4,783,284",375.51,0.966,0.969
TEXAS                    ,45390,DALLAS                 ,"161,680","778,797,552",401.41,"715,180,606",368.62,"13,477,582","44,661,371","5,477,993",0.977,"146,963","777,712,432",440.99,1.005,1.035
TEXAS                    ,45391,DAWSON                 ,"1,809","8,816,498",406.14,"8,221,214",378.72,"97,307","451,926","46,051",1.106,"1,758","9,001,997",426.53,1.066,1.079
TEXAS                    ,45392,DEAF SMITH             ,"1,906","7,190,933",314.40,"6,427,610",281.03,"135,340","588,890","39,093",1.102,"1,828","7,044,004",320.98,1.075,0.900
TEXAS                    ,45400,DELTA                  ,896,"3,929,460",365.46,"3,700,545",344.17,"18,860","203,042","7,013",1.063,845,"3,953,198",389.63,1.050,1.004
TEXAS                    ,45410,DENTON                 ,"27,177","131,056,719",401.86,"125,844,829",385.88,"523,447","4,521,682","166,761",0.907,"24,915","116,660,721",390.18,0.959,0.974
TEXAS                    ,45420,DE WITT                ,"2,762","14,909,236",449.83,"13,599,348",410.31,"62,171","1,226,602","21,115",1.168,"2,693","10,347,518",320.11,1.115,1.023
TEXAS                    ,45421,DICKENS                ,453,"2,663,042",489.89,"2,410,572",443.45,"72,794","156,935","22,741",1.072,437,"2,151,900",409.58,1.048,1.018
TEXAS                    ,45430,DIMMIT                 ,"1,023","5,298,852",431.64,"4,681,392",381.35,"22,443","586,208","8,809",1.381,994,"4,614,321",386.85,1.214,1.013
TEXAS                    ,45431,DONLEY                 ,726,"3,045,498",349.58,"2,746,396",315.24,"55,454","224,905","18,743",1.020,693,"3,228,382",387.75,1.014,0.980
TEXAS                    ,45440,DUVAL                  ,"1,428","8,354,798",487.56,"7,513,850",438.48,"45,522","777,109","18,317",1.263,"1,409","10,437,845",617.11,1.120,1.148
TEXAS                    ,45450,EASTLAND               ,"3,276","14,804,306",376.58,"13,842,278",352.11,"98,251","839,972","23,805",1.056,"3,170","14,176,068",372.61,1.044,0.950
TEXAS                    ,45451,ECTOR                  ,"12,749","67,554,973",441.57,"57,373,227",375.02,"1,427,047","8,055,979","698,720",1.027,"12,193","49,781,038",340.21,1.023,0.962
TEXAS                    ,45460,EDWARDS                ,795,"2,950,346",309.26,"2,650,710",277.85,"13,267","282,013","4,356",1.007,784,"3,478,675",369.40,1.008,0.901
TEXAS                    ,45470,ELLIS                  ,"12,929","57,908,674",373.25,"53,266,463",343.33,"924,357","3,375,038","342,816",0.935,"12,078","55,598,266",383.61,0.969,0.985
TEXAS                    ,45480,EL PASO                ,"55,224","221,976,963",334.96,"185,049,188",279.24,"1,966,394","34,167,580","793,801",1.148,"51,497","192,293,236",311.17,1.100,1.009
TEXAS                    ,45490,ERATH                  ,"4,046","15,665,145",322.65,"14,776,245",304.34,"177,162","666,149","45,589",1.005,"3,890","13,939,725",298.60,1.012,0.927
TEXAS                    ,45500,FALLS                  ,"1,719","10,702,701",518.84,"9,609,659",465.86,"374,271","611,369","107,402",1.218,"1,556","8,173,459",437.62,1.160,0.947
TEXAS                    ,45510,FANNIN                 ,"4,908","24,688,647",419.19,"23,734,498",402.99,"150,106","766,846","37,197",1.062,"4,681","22,371,101",398.26,1.048,1.079
TEXAS                    ,45511,FAYETTE                ,"4,726","20,357,629",358.97,"19,443,303",342.84,"104,789","774,426","35,111",1.036,"4,621","17,884,367",322.51,1.017,0.898
TEXAS                    ,45520,FISHER                 ,738,"3,130,609",353.50,"2,940,256",332.01,"20,799","163,767","5,787",1.055,721,"3,156,196",364.79,1.042,0.962
TEXAS                    ,45521,FLOYD                  ,"1,035","4,570,821",368.02,"4,285,578",345.05,"65,787","188,798","30,658",1.056,"1,012","4,558,626",375.17,1.058,1.005
TEXAS                    ,45522,FOARD                  ,307,"1,212,718",329.19,"1,153,505",313.11,"13,033","42,777","3,403",1.122,296,"1,171,860",329.64,1.068,0.972
TEXAS                    ,45530,FORT BEND              ,"22,428","104,817,486",389.46,"96,978,774",360.33,"1,459,750","5,844,097","534,865",0.982,"20,290","92,925,288",381.65,1.007,0.968
TEXAS                    ,45531,FRANKLIN               ,"1,271","6,565,959",430.50,"6,304,605",413.36,"17,940","237,403","6,011",1.050,"1,236","5,575,702",375.87,1.030,0.987
TEXAS                    ,45540,FREESTONE              ,"2,514","9,883,021",327.60,"9,327,159",309.17,"74,244","454,549","27,069",1.022,"2,420","10,070,082",346.68,1.023,0.948
TEXAS                    ,45541,FRIO                   ,"1,380","6,237,391",376.65,"5,422,666",327.46,"45,686","757,342","11,697",1.345,"1,328","5,502,737",345.13,1.210,1.088
TEXAS                    ,45542,GAINES                 ,"1,375","6,938,367",420.51,"6,492,892",393.51,"79,363","331,592","34,520",1.056,"1,343","5,606,616",347.85,1.037,0.917
TEXAS                    ,45550,GALVESTON              ,"26,419","150,377,780",474.34,"132,197,941",416.99,"6,105,932","10,236,652","1,837,255",0.937,"24,625","110,275,253",373.17,0.973,1.018
TEXAS                    ,45551,GARZA                  ,620,"4,040,847",543.12,"3,622,339",486.87,"121,323","241,197","55,988",1.057,600,"2,580,199",357.81,1.050,0.985
TEXAS                    ,45552,GILLESPIE              ,"5,441","16,584,092",254.00,"15,794,562",241.91,"77,483","688,943","23,104",0.974,"5,299","18,561,041",291.86,0.990,0.913
TEXAS                    ,45560,GLASSCOCK              ,102,"343,580",280.70,"324,184",264.86,"3,830","14,069","1,497",0.856,97,"441,366",375.62,0.920,0.797
TEXAS                    ,45561,GOLIAD                 ,990,"4,857,993",408.92,"4,456,104",375.09,"16,006","381,667","4,216",1.061,962,"3,756,845",325.30,1.039,1.024
TEXAS                    ,45562,GONZALES               ,"2,761","12,545,610",378.66,"11,499,683",347.09,"33,943","998,431","13,553",1.124,"2,645","10,871,463",342.43,1.078,0.978
TEXAS                    ,45563,GRAY                   ,"3,617","18,767,737",432.40,"17,414,427",401.22,"200,595","1,099,676","53,039",0.981,"3,474","15,295,251",366.87,0.994,0.995
TEXAS                    ,45564,GRAYSON                ,"17,113","83,263,760",405.46,"80,194,535",390.51,"252,364","2,748,726","68,135",0.974,"16,518","80,762,032",407.43,0.994,1.089
TEXAS                    ,45570,GREGG                  ,"16,014","74,835,114",389.43,"70,043,054",364.49,"282,000","4,394,425","115,635",0.977,"15,384","66,514,118",360.30,0.993,1.023
TEXAS                    ,45580,GRIMES                 ,"2,889","14,212,472",409.96,"13,151,421",379.35,"221,027","793,756","46,268",1.011,"2,753","12,823,555",388.12,1.011,0.959
TEXAS                    ,45581,GUADALOUPE             ,"10,069","44,344,724",367.01,"40,439,333",334.69,"179,861","3,672,826","52,704",0.973,"9,562","39,280,622",342.31,0.989,0.974
TEXAS                    ,45582,HALE                   ,"4,358","18,237,634",348.74,"16,697,361",319.29,"287,358","1,119,677","133,238",1.046,"4,173","17,175,588",342.93,1.038,0.961
TEXAS                    ,45583,HALL                   ,642,"2,793,710",362.63,"2,596,891",337.08,"29,470","157,906","9,443",1.090,618,"2,728,497",367.92,1.052,0.970
TEXAS                    ,45590,HAMILTON               ,"1,149","6,825,825",495.06,"6,438,307",466.95,"165,521","182,282","39,715",1.165,"1,095","4,966,266",377.81,1.128,1.042
TEXAS                    ,45591,HANSFORD               ,768,"3,573,294",387.73,"3,341,333",362.56,"43,866","175,402","12,693",1.009,738,"2,964,875",334.52,1.026,0.950
TEXAS                    ,45592,HARDEMAN               ,754,"5,114,147",565.22,"4,902,847",541.87,"40,559","161,999","8,742",1.077,732,"3,395,867",386.46,1.060,0.929
TEXAS                    ,45600,HARDIN                 ,"5,451","28,009,977",428.21,"25,943,586",396.62,"130,094","1,900,441","35,856",0.954,"5,260","23,963,762",379.64,0.979,1.011
TEXAS                    ,45610,HARRIS                 ,"221,652","1,149,021,253",431.99,"1,059,027,499",398.16,"23,109,201","57,227,579","9,656,974",0.953,"199,386","984,503,904",411.47,0.989,1.009
TEXAS                    ,45620,HARRISON               ,"6,083","30,434,242",416.93,"28,221,082",386.61,"93,611","2,084,667","34,882",1.041,"5,831","25,458,635",363.82,1.028,1.003
