"AGED -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
44240,TENNESSEE                ,FENTRESS,"2,762","13,724,633",414.09,"12,559,441",378.94,"154,766","960,705","49,719","2,686","14,069,077",436.49,1.136
44250,TENNESSEE                ,FRANKLIN,"5,421","27,324,283",420.04,"24,544,778",377.31,"625,291","2,027,056","127,158","5,110","23,632,833",385.40,0.994
44260,TENNESSEE                ,GIBSON,"7,728","31,572,919",340.46,"28,643,423",308.87,"441,803","2,380,110","107,582","7,470","33,663,164",375.54,1.085
44270,TENNESSEE                ,GILES,"4,268","19,330,860",377.44,"18,071,020",352.84,"239,381","973,146","47,311","4,090","17,294,117",352.37,0.994
44280,TENNESSEE                ,GRAINGER,"2,031","8,713,822",357.53,"7,794,581",319.82,"159,762","656,020","103,457","1,932","9,070,000",391.22,0.987
44290,TENNESSEE                ,GREENE,"8,226","31,257,668",316.66,"28,002,654",283.68,"572,108","2,490,883","192,022","7,728","31,825,652",343.19,0.985
44300,TENNESSEE                ,GRUNDY,"1,955","8,987,844",383.11,"8,080,496",344.44,"176,045","684,403","46,898","1,868","8,128,843",362.64,1.063
44310,TENNESSEE                ,HAMBLEN,"6,411","26,366,323",342.72,"23,720,278",308.33,"322,998","2,145,428","177,617","6,072","29,876,414",410.03,0.991
44320,TENNESSEE                ,HAMILTON,"36,559","136,821,557",311.87,"127,120,740",289.76,"2,062,781","6,809,097","828,937","33,951","139,508,630",342.43,1.001
44330,TENNESSEE                ,HANCOCK,636,"3,679,908",482.17,"3,366,276",441.07,"54,376","218,383","40,870",621,"4,546,568",610.11,1.028
44340,TENNESSEE                ,HARDEMAN,"3,484","15,515,728",371.12,"13,795,585",329.97,"245,063","1,400,917","74,163","3,324","16,199,449",406.12,1.047
44350,TENNESSEE                ,HARDIN,"3,741","14,910,404",332.14,"13,086,542",291.51,"252,341","1,509,189","62,331","3,596","16,408,963",380.26,1.032
44360,TENNESSEE                ,HAWKINS,"4,244","17,570,364",345.00,"15,788,489",310.02,"322,264","1,272,710","186,899","3,956","17,454,799",367.69,1.030
44370,TENNESSEE                ,HAYWOOD,"2,073","9,648,952",387.88,"8,454,169",339.85,"116,215","1,045,346","33,221","1,962","10,467,070",444.57,1.097
44380,TENNESSEE                ,HENDERSON,"3,905","18,878,936",402.88,"17,098,250",364.88,"308,251","1,406,267","66,167","3,764","17,414,509",385.55,1.068
44390,TENNESSEE                ,HENRY,"5,731","21,526,963",313.02,"20,414,138",296.84,"226,973","837,868","47,983","5,561","20,980,158",314.39,0.936
44400,TENNESSEE                ,HICKMAN,"2,431","12,039,450",412.71,"11,156,256",382.43,"209,204","631,535","42,454","2,299","10,110,012",366.46,1.026
44410,TENNESSEE                ,HOUSTON,"1,198","6,025,700",419.15,"5,707,093",396.99,"51,166","257,401","10,038","1,156","4,886,226",352.24,1.059
44420,TENNESSEE                ,HUMPHREYS,"2,846","13,184,477",386.05,"12,185,422",356.80,"261,741","682,658","54,655","2,732","12,998,269",396.48,0.999
44430,TENNESSEE                ,JACKSON,"1,309","5,650,394",359.71,"5,250,845",334.28,"23,054","370,442","6,051","1,264","4,682,044",308.68,1.081
44440,TENNESSEE                ,JEFFERSON,"6,383","21,233,850",277.22,"19,478,840",254.31,"318,162","1,212,110","224,737","5,978","25,469,911",355.05,0.960
44450,TENNESSEE                ,JOHNSON,"2,443","11,089,635",378.28,"9,960,376",339.76,"245,477","793,544","90,237","2,315","9,535,656",343.26,0.980
44460,TENNESSEE                ,KNOX,"36,068","133,671,417",308.84,"119,368,210",275.79,"2,842,812","9,113,706","2,346,688","33,072","135,201,975",340.68,1.000
44470,TENNESSEE                ,LAKE,929,"4,254,443",381.63,"3,931,082",352.63,"24,808","291,877","6,674",892,"5,033,404",470.24,1.224
44480,TENNESSEE                ,LAUDERDALE,"3,140","14,099,824",374.20,"12,866,237",341.46,"183,835","989,293","60,457","2,953","15,968,536",450.63,1.082
44490,TENNESSEE                ,LAWRENCE,"6,893","32,146,588",388.64,"29,707,121",359.15,"429,574","1,937,612","72,279","6,681","29,967,960",373.80,1.070
44500,TENNESSEE                ,LEWIS,"1,383","6,928,179",417.46,"6,430,741",387.49,"69,328","414,771","13,337","1,319","6,197,231",391.54,1.073
44510,TENNESSEE                ,LINCOLN,"4,758","19,239,886",336.97,"17,691,988",309.86,"294,429","1,187,237","66,232","4,519","18,222,821",336.04,0.970
44520,TENNESSEE                ,LOUDON,"6,938","20,939,506",251.51,"19,006,359",228.29,"322,060","1,417,355","193,731","6,561","27,552,215",349.95,0.912
44530,TENNESSEE                ,MCMINN,"6,668","22,508,043",281.29,"20,406,555",255.03,"377,812","1,507,248","216,428","6,449","25,843,921",333.95,0.964
44540,TENNESSEE                ,MCNAIRY,"4,727","21,321,165",375.88,"18,955,379",334.17,"271,491","2,016,549","77,745","4,566","20,151,698",367.79,1.025
44550,TENNESSEE                ,MACON,"2,108","10,933,469",432.22,"10,115,193",399.87,"106,398","691,461","20,416","2,024","10,083,036",415.14,1.078
44560,TENNESSEE                ,MADISON,"11,587","48,526,102",349.00,"43,426,277",312.32,"818,814","4,062,787","218,222","11,029","50,620,600",382.48,1.014
44570,TENNESSEE                ,MARION,"2,990","13,180,552",367.35,"11,830,917",329.74,"207,474","1,064,817","77,342","2,860","13,163,061",383.54,1.039
44580,TENNESSEE                ,MARSHALL,"3,165","13,004,367",342.40,"12,169,031",320.41,"166,289","634,666","34,379","2,964","12,222,252",343.63,0.999
44590,TENNESSEE                ,MAURY,"9,311","39,258,470",351.36,"36,021,803",322.39,"594,094","2,534,768","107,803","8,815","36,061,249",340.91,0.973
44600,TENNESSEE                ,MEIGS,"1,419","4,725,573",277.52,"4,285,197",251.66,"52,197","361,769","26,408","1,366","5,762,290",351.53,0.976
44610,TENNESSEE                ,MONROE,"5,024","20,301,800",336.75,"18,265,688",302.97,"359,530","1,421,849","254,732","4,787","20,039,995",348.86,0.976
44620,TENNESSEE                ,MONTGOMERY,"11,074","48,325,851",363.66,"42,968,838",323.35,"1,112,215","4,042,480","202,317","10,517","42,442,741",336.30,0.968
44630,TENNESSEE                ,MOORE,552,"2,553,629",385.51,"2,284,514",344.88,"53,994","205,657","9,461",517,"2,071,141",333.84,0.912
44640,TENNESSEE                ,MORGAN,"1,435","6,206,357",360.42,"5,868,510",340.80,"19,197","307,139","11,510","1,368","6,423,805",391.31,1.007
44650,TENNESSEE                ,OBION,"5,392","22,606,788",349.39,"20,882,573",322.74,"260,813","1,404,186","59,214","5,224","23,418,810",373.58,0.946
44660,TENNESSEE                ,OVERTON,"3,078","14,594,557",395.13,"13,150,006",356.02,"183,227","1,224,810","36,513","2,964","11,456,610",322.10,1.006
44670,TENNESSEE                ,PERRY,"1,135","5,356,994",393.32,"4,903,836",360.05,"110,465","322,595","20,096","1,073","4,572,442",355.11,1.078
44680,TENNESSEE                ,PICKETT,740,"4,257,362",479.43,"3,820,332",430.22,"71,868","352,346","12,814",727,"3,185,324",365.12,1.059
44690,TENNESSEE                ,POLK,"2,502","9,826,063",327.27,"8,895,804",296.29,"167,655","697,334","65,268","2,407","10,657,830",368.99,0.981
44700,TENNESSEE                ,PUTNAM,"10,843","42,966,494",330.22,"39,720,655",305.27,"478,583","2,679,166","88,089","10,331","41,187,423",332.23,1.039
44710,TENNESSEE                ,RHEA,"4,482","16,438,634",305.64,"15,192,250",282.47,"261,950","877,896","106,535","4,283","18,730,792",364.44,1.013
44720,TENNESSEE                ,ROANE,"6,463","25,620,547",330.35,"23,776,229",306.57,"216,584","1,497,505","130,228","6,105","27,445,636",374.63,1.021
44730,TENNESSEE                ,ROBERTSON,"5,388","23,082,802",357.01,"20,784,760",321.47,"271,038","1,956,861","70,141","5,012","22,096,121",367.39,1.075
44740,TENNESSEE                ,RUTHERFORD,"14,768","63,251,971",356.92,"58,504,022",330.13,"935,579","3,641,007","171,361","13,352","59,276,442",369.96,1.029
44750,TENNESSEE                ,SCOTT,"2,353","11,858,576",419.98,"11,245,952",398.28,"96,040","440,029","76,554","2,283","13,868,974",506.24,1.131
44760,TENNESSEE                ,SEQUATCHIE,"1,369","4,645,244",282.76,"4,154,681",252.90,"86,839","365,225","38,497","1,312","5,957,229",378.38,1.021
44770,TENNESSEE                ,SEVIER,"8,669","27,618,701",265.49,"24,143,344",232.09,"730,659","2,168,725","575,971","8,137","32,330,558",331.11,0.953
44780,TENNESSEE                ,SHELBY,"77,869","348,277,918",372.72,"306,035,294",327.51,"9,358,635","29,646,802","3,237,185","70,264","289,080,023",342.85,0.994
44790,TENNESSEE                ,SMITH,"1,944","11,552,952",495.24,"10,777,640",462.00,"93,640","658,589","23,081","1,843","9,033,624",408.47,1.088
44800,TENNESSEE                ,STEWART,"1,873","8,751,623",389.38,"7,925,917",352.64,"157,506","644,716","23,483","1,797","6,988,571",324.09,0.892
44810,TENNESSEE                ,SULLIVAN,"13,276","50,742,897",318.51,"44,845,632",281.50,"1,690,440","3,362,580","844,244","12,228","45,484,441",309.97,0.981
44820,TENNESSEE                ,SUMNER,"11,745","50,031,637",354.99,"45,541,409",323.13,"714,641","3,628,515","147,070","10,634","47,781,663",374.44,0.994
44830,TENNESSEE                ,TIPTON,"5,638","26,479,676",391.39,"23,190,076",342.76,"687,251","2,391,295","211,052","5,208","23,700,083",379.23,0.969
44840,TENNESSEE                ,TROUSDALE,647,"3,416,047",439.99,"3,190,179",410.89,"25,914","192,637","7,315",615,"3,046,058",412.74,1.051
44850,TENNESSEE                ,UNICOI,"2,474","10,935,049",368.33,"9,822,725",330.87,"297,691","714,685","99,947","2,337","8,633,073",307.84,0.991
44860,TENNESSEE                ,UNION,"1,085","3,987,412",306.25,"3,644,007",279.88,"59,178","232,828","51,397","1,034","4,946,586",398.66,1.017
44870,TENNESSEE                ,VAN BUREN,587,"2,155,671",306.03,"1,979,195",280.98,"19,172","152,286","5,017",575,"2,468,419",357.74,1.060
44880,TENNESSEE                ,WARREN,"5,315","25,491,654",399.68,"23,427,167",367.31,"266,808","1,738,151","59,526","5,140","24,335,443",394.54,1.024
44890,TENNESSEE                ,WASHINGTON,"13,010","54,806,060",351.05,"46,657,592",298.86,"2,123,556","5,264,015","760,895","11,801","47,048,399",332.23,0.994
44900,TENNESSEE                ,WAYNE,"2,064","8,124,490",328.02,"7,445,007",300.59,"80,286","579,458","19,738","2,004","9,706,376",403.63,1.042
44910,TENNESSEE                ,WEAKLEY,"4,430","21,432,845",403.18,"19,666,037",369.94,"252,555","1,463,234","51,017","4,236","21,842,383",429.70,1.044
44920,TENNESSEE                ,WHITE,"4,018","16,492,021",342.04,"15,211,306",315.48,"220,528","1,019,691","40,494","3,858","16,030,499",346.26,1.055
44930,TENNESSEE                ,WILLIAMSON,"12,801","44,557,893",290.07,"41,280,552",268.73,"1,290,893","1,719,508","266,938","11,407","45,902,779",335.34,0.901
44940,TENNESSEE                ,WILSON,"8,636","38,775,406",374.16,"35,192,248",339.59,"763,273","2,684,027","135,857","7,868","36,755,032",389.29,0.991
45000,TEXAS                    ,ANDERSON,"6,521","24,372,070",311.46,"22,461,240",287.04,"85,383","1,792,082","33,362","6,202","30,964,974",416.06,0.986
45010,TEXAS                    ,ANDREWS,"1,382","5,825,593",351.28,"5,120,677",308.77,"122,501","532,792","49,621","1,330","5,091,864",319.04,0.921
45020,TEXAS                    ,ANGELINA,"10,425","46,958,970",375.37,"44,544,650",356.07,"295,068","2,034,009","85,241","10,086","55,963,144",462.38,1.089
45030,TEXAS                    ,ARANSAS,"3,517","12,884,907",305.30,"11,348,658",268.90,"173,769","1,280,622","81,858","3,356","15,939,813",395.80,0.976
45040,TEXAS                    ,ARCHER,962,"4,266,868",369.62,"3,969,702",343.88,"82,176","192,365","22,625",932,"4,116,985",368.11,0.970
45050,TEXAS                    ,ARMSTRONG,343,"1,257,103",305.42,"1,141,066",277.23,"19,993","85,957","10,086",324,"1,390,997",357.77,1.030
45060,TEXAS                    ,ATASCOSA,"3,400","16,242,483",398.10,"14,521,251",355.91,"71,565","1,621,389","28,276","3,137","14,459,519",384.11,1.056
45070,TEXAS                    ,AUSTIN,"4,071","14,202,442",290.72,"13,225,738",270.73,"150,630","775,153","50,920","3,856","17,875,710",386.32,0.869
45080,TEXAS                    ,BAILEY,907,"3,032,197",278.59,"2,866,239",263.34,"32,770","120,870","12,317",880,"3,954,656",374.49,0.960
45090,TEXAS                    ,BANDERA,"3,088","10,223,574",275.90,"9,133,221",246.47,"90,677","973,723","25,951","2,901","11,483,191",329.86,0.858
45100,TEXAS                    ,BASTROP,"7,463","30,372,427",339.14,"28,166,059",314.51,"163,993","1,992,293","50,080","6,952","32,550,106",390.18,0.987
45110,TEXAS                    ,BAYLOR,854,"4,145,973",404.56,"3,865,619",377.21,"33,908","238,171","8,274",830,"4,008,079",402.42,1.058
45113,TEXAS                    ,BEE,"2,553","13,126,949",428.48,"11,913,768",388.88,"111,934","1,062,700","38,546","2,443","12,821,638",437.36,1.074
45120,TEXAS                    ,BELL,"17,588","69,517,070",329.38,"57,515,534",272.51,"5,319,154","5,274,726","1,407,655","15,962","65,935,833",344.23,0.941
45130,TEXAS                    ,BEXAR,"111,286","472,318,932",353.68,"415,368,196",311.04,"3,608,746","51,946,517","1,395,472","101,264","470,644,433",387.31,0.999
45140,TEXAS                    ,BLANCO,"2,064","7,686,535",310.34,"7,272,250",293.61,"28,917","373,183","12,185","1,962","8,547,557",363.05,0.836
45150,TEXAS                    ,BORDEN,47,"124,584",220.89,"115,630",205.02,"1,818","5,903","1,231",41,"210,111",427.05,0.849
45160,TEXAS                    ,BOSQUE,"2,598","9,244,578",296.53,"8,609,443",276.16,"115,381","487,080","32,673","2,460","9,898,640",335.32,0.938
45170,TEXAS                    ,BOWIE,"11,251","50,066,750",370.83,"46,470,178",344.19,"512,081","2,906,605","177,886","10,566","49,948,663",393.94,1.019
45180,TEXAS                    ,BRAZORIA,"24,461","114,303,840",389.41,"103,686,460",353.24,"2,798,330","6,776,667","1,042,381","22,608","118,549,633",436.98,0.982
45190,TEXAS                    ,BRAZOS,"12,459","47,165,470",315.47,"42,158,690",281.98,"1,144,268","3,572,108","290,403","11,261","53,068,317",392.71,0.922
45200,TEXAS                    ,BREWSTER,"1,309","4,457,552",283.78,"4,024,641",256.22,"75,975","322,759","34,176","1,218","3,841,841",262.85,0.905
45201,TEXAS                    ,BRISCOE,345,"1,702,375",411.20,"1,602,107",386.98,"22,403","71,348","6,516",321,"1,381,164",358.56,0.906
45210,TEXAS                    ,BROOKS,977,"5,541,231",472.64,"4,921,209",419.76,"43,525","560,138","16,358",953,"7,561,333",661.19,1.157
45220,TEXAS                    ,BROWN,"5,933","28,009,308",393.41,"25,793,632",362.29,"184,189","1,986,519","44,968","5,671","25,648,956",376.90,0.990
45221,TEXAS                    ,BURLESON,"2,332","10,752,801",384.25,"9,770,493",349.15,"244,763","674,291","63,253","2,216","9,796,516",368.40,0.915
45222,TEXAS                    ,BURNET,"7,602","28,545,148",312.91,"27,042,979",296.45,"181,283","1,267,321","53,564","7,246","32,014,576",368.19,0.927
45223,TEXAS                    ,CALDWELL,"3,919","21,412,448",455.31,"20,239,153",430.36,"97,261","1,039,482","36,550","3,691","17,883,933",403.77,0.993
45224,TEXAS                    ,CALHOUN,"2,748","11,810,833",358.16,"11,200,984",339.67,"72,722","513,779","23,346","2,640","12,328,027",389.14,0.954
45230,TEXAS                    ,CALLAHAN,"2,058","6,569,628",266.02,"6,089,872",246.59,"31,377","440,403","7,975","1,982","8,534,781",358.85,0.993
45240,TEXAS                    ,CAMERON,"31,154","165,667,069",443.14,"134,722,008",360.37,"944,788","29,640,281","359,989","29,386","187,574,635",531.93,1.167
45250,TEXAS                    ,CAMP,"1,835","8,078,031",366.85,"7,699,535",349.66,"33,535","332,249","12,710","1,746","8,786,400",419.36,1.015
45251,TEXAS                    ,CARSON,870,"2,692,695",257.92,"2,478,073",237.36,"33,253","165,533","15,835",822,"3,799,435",385.18,0.907
45260,TEXAS                    ,CASS,"4,940","22,369,399",377.35,"20,913,111",352.79,"139,464","1,274,240","42,582","4,745","22,177,966",389.50,0.953
45270,TEXAS                    ,CASTRO,924,"4,230,839",381.57,"4,042,083",364.55,"38,262","136,325","14,168",883,"4,002,763",377.76,0.896
45280,TEXAS                    ,CHAMBERS,"1,780","10,949,596",512.62,"10,048,319",470.43,"247,797","569,146","84,333","1,693","9,577,208",471.41,0.974
45281,TEXAS                    ,CHEROKEE,"5,453","24,777,360",378.65,"23,609,483",360.80,"81,619","1,059,816","26,441","5,243","28,163,443",447.64,1.014
45290,TEXAS                    ,CHILDRESS,972,"3,624,240",310.72,"3,315,581",284.26,"41,405","255,115","12,138",938,"3,907,666",347.16,0.857
45291,TEXAS                    ,CLAY,"1,297","6,333,022",406.90,"5,974,674",383.88,"88,666","250,794","18,885","1,251","5,504,813",366.69,1.044
45292,TEXAS                    ,COCHRAN,435,"2,245,360",430.15,"2,063,852",395.37,"48,611","119,150","13,746",416,"2,038,418",408.34,0.943
45300,TEXAS                    ,COKE,678,"2,766,653",340.05,"2,521,868",309.96,"6,044","236,681","2,058",657,"2,573,286",326.39,0.918
45301,TEXAS                    ,COLEMAN,"1,780","6,516,370",305.07,"6,112,593",286.17,"35,988","359,632","8,154","1,720","7,030,302",340.62,0.927
45310,TEXAS                    ,COLLIN,"45,476","182,388,697",334.22,"175,540,374",321.67,"819,538","5,747,054","281,729","41,051","216,334,741",439.16,0.932
45311,TEXAS                    ,COLLINGSWORTH,508,"3,549,327",582.24,"3,330,807",546.39,"41,390","163,282","13,847",492,"3,274,404",554.61,0.960
45312,TEXAS                    ,COLORADO,"3,436","16,547,592",401.33,"15,473,582",375.28,"177,609","838,857","57,543","3,300","16,993,671",429.13,0.955
45320,TEXAS                    ,COMAL,"14,081","54,977,892",325.37,"46,641,013",276.03,"665,925","7,372,746","298,207","13,189","57,460,453",363.06,0.898
45321,TEXAS                    ,COMANCHE,"2,448","10,999,180",374.43,"10,295,590",350.48,"132,569","540,383","30,636","2,349","9,368,887",332.37,0.909
45330,TEXAS                    ,CONCHO,450,"1,559,719",288.84,"1,438,562",266.40,"5,295","114,372","1,488",433,"1,547,339",297.79,0.896
45340,TEXAS                    ,COOKE,"4,945","23,391,872",394.20,"22,339,477",376.47,"77,828","952,567","21,998","4,687","24,112,492",428.71,0.953
45341,TEXAS                    ,CORYELL,"4,212","17,159,905",339.50,"15,043,042",297.62,"812,735","1,121,366","182,761","3,953","15,859,456",334.33,0.905
45350,TEXAS                    ,COTTLE,366,"960,379",218.67,"893,157",203.36,"7,310","57,850","2,061",354,"1,174,097",276.39,0.883
45360,TEXAS                    ,CRANE,419,"2,284,700",454.40,"2,098,328",417.33,"37,482","130,304","18,584",396,"1,996,893",420.22,1.007
45361,TEXAS                    ,CROCKETT,498,"1,831,605",306.49,"1,652,264",276.48,"2,456","175,578","1,305",472,"1,943,577",343.15,0.917
45362,TEXAS                    ,CROSBY,850,"4,246,699",416.34,"3,945,342",386.80,"82,189","189,472","29,695",812,"4,083,160",419.04,1.018
45370,TEXAS                    ,CULBERSON,324,"1,969,361",506.52,"1,826,630",469.81,"2,145","139,046","1,538",313,"1,303,304",346.99,0.809
45380,TEXAS                    ,DALLAM,"1,139","5,277,557",386.13,"4,885,222",357.42,"67,165","295,755","29,412","1,068","4,915,133",383.52,0.866
45390,TEXAS                    ,DALLAS,"167,828","772,393,658",383.52,"703,477,522",349.30,"15,023,762","48,330,983","5,561,389","150,396","845,211,601",468.33,1.053
45391,TEXAS                    ,DAWSON,"1,790","7,760,444",361.29,"7,071,510",329.21,"145,856","501,635","41,443","1,728","9,059,326",436.89,1.027
45392,TEXAS                    ,DEAF SMITH,"1,892","6,406,128",282.16,"5,776,855",254.44,"106,383","482,609","40,280","1,802","7,280,270",336.68,0.907
45400,TEXAS                    ,DELTA,933,"4,201,130",375.23,"3,942,459",352.13,"28,368","222,594","7,709",888,"5,245,716",492.28,0.967
45410,TEXAS                    ,DENTON,"30,011","137,563,879",381.98,"132,176,335",367.02,"590,468","4,621,928","175,147","27,093","141,095,870",433.99,0.949
45420,TEXAS                    ,DEWITT,"2,783","13,899,723",416.21,"12,593,440",377.09,"71,220","1,218,261","16,800","2,694","10,960,017",339.03,0.982
45421,TEXAS                    ,DICKENS,435,"2,114,288",405.04,"1,956,834",374.87,"41,102","103,923","12,428",414,"1,969,264",396.39,0.975
45430,TEXAS                    ,DIMMIT,"1,042","4,285,531",342.73,"3,764,915",301.10,"22,183","490,423","8,008","1,003","4,798,914",398.71,1.054
45431,TEXAS                    ,DONLEY,718,"3,740,607",434.15,"3,466,814",402.37,"47,929","205,073","20,790",683,"3,577,783",436.53,0.970
45440,TEXAS                    ,DUVAL,"1,361","7,362,806",450.82,"6,578,677",402.81,"51,428","708,404","24,295","1,331","10,206,213",639.01,1.155
45450,TEXAS                    ,EASTLAND,"3,241","14,142,726",363.64,"13,305,782",342.12,"80,444","740,997","15,502","3,107","14,947,669",400.91,0.970
45451,TEXAS                    ,ECTOR,"12,651","69,344,863",456.78,"58,254,391",383.73,"1,856,029","8,151,485","1,082,957","11,937","53,018,395",370.13,0.956
45460,TEXAS                    ,EDWARDS,733,"2,835,570",322.37,"2,618,978",297.75,"21,087","191,063","4,440",721,"3,841,116",443.96,0.918
45470,TEXAS                    ,ELLIS,"13,813","62,530,704",377.25,"57,976,265",349.77,"1,001,220","3,239,725","313,493","12,783","65,118,655",424.51,0.972
45480,TEXAS                    ,EL PASO,"53,928","212,786,130",328.81,"177,736,939",274.65,"1,923,703","32,273,313","852,173","49,667","222,924,353",374.03,1.008
45490,TEXAS                    ,ERATH,"4,018","16,400,799",340.15,"15,475,385",320.96,"142,312","744,624","38,476","3,831","15,439,724",335.85,0.918
45500,TEXAS                    ,FALLS,"1,706","7,575,455",370.04,"6,749,457",329.69,"262,861","488,778","74,358","1,534","7,804,051",423.95,0.944
45510,TEXAS                    ,FANNIN,"4,901","20,428,337",347.35,"19,390,874",329.71,"89,737","921,759","25,967","4,640","24,290,279",436.25,1.045
45511,TEXAS                    ,FAYETTE,"4,753","21,633,109",379.29,"20,290,556",355.75,"160,076","1,133,990","48,485","4,615","19,135,822",345.54,0.871
45520,TEXAS                    ,FISHER,712,"3,192,826",373.69,"3,007,806",352.04,"14,597","166,961","3,460",692,"3,364,210",405.13,0.974
45521,TEXAS                    ,FLOYD,977,"5,187,605",442.48,"4,883,593",416.55,"79,698","195,380","28,932",949,"4,709,053",413.51,1.022
45522,TEXAS                    ,FOARD,309,"1,474,471",397.65,"1,378,265",371.70,"21,704","70,458","4,042",296,"1,495,161",420.93,0.948
45530,TEXAS                    ,FORT BEND,"24,605","99,832,867",338.12,"92,937,889",314.77,"1,219,529","5,200,335","475,113","21,723","111,312,836",427.02,0.954
45531,TEXAS                    ,FRANKLIN,"1,280","6,651,647",433.05,"6,355,542",413.77,"26,747","262,535","6,821","1,240","6,161,934",414.11,0.995
45540,TEXAS                    ,FREESTONE,"2,577","11,131,091",359.95,"10,373,209",335.44,"156,650","567,989","33,242","2,476","11,733,294",394.90,0.937
45541,TEXAS                    ,FRIO,"1,414","6,352,477",374.38,"5,509,267",324.69,"25,051","808,995","9,162","1,359","6,648,426",407.68,1.073
45542,TEXAS                    ,GAINES,"1,356","6,649,002",408.62,"6,226,491",382.65,"113,236","273,896","35,378","1,304","5,947,009",380.05,0.908
45550,TEXAS                    ,GALVESTON,"27,237","157,808,043",482.82,"133,906,250",409.69,"9,573,605","11,882,047","2,446,141","25,063","132,489,579",440.52,1.025
45551,TEXAS                    ,GARZA,622,"3,481,939",466.50,"3,040,886",407.41,"138,686","239,504","62,861",594,"2,654,953",372.47,0.994
45552,TEXAS                    ,GILLESPIE,"5,645","16,152,617",238.45,"15,232,659",224.87,"89,206","803,508","27,242","5,452","21,630,616",330.62,0.894
45560,TEXAS                    ,GLASSCOCK,110,"193,767",146.79,"178,329",135.10,746,"14,183",508,105,"405,420",321.76,0.826
45561,TEXAS                    ,GOLIAD,"1,009","3,504,058",289.40,"3,210,397",265.15,"14,350","273,076","6,233",981,"3,873,865",329.07,1.002
45562,TEXAS                    ,GONZALES,"2,682","12,904,036",400.95,"11,654,020",362.11,"53,093","1,176,878","20,044","2,561","11,309,325",368.00,0.994
45563,TEXAS                    ,GRAY,"3,393","13,958,481",342.83,"12,861,218",315.88,"143,302","898,081","55,880","3,242","15,897,377",408.63,0.979
45564,TEXAS                    ,GRAYSON,"17,621","78,787,366",372.60,"74,904,248",354.24,"259,104","3,551,116","72,896","16,852","91,620,247",453.06,1.078
45570,TEXAS                    ,GREGG,"16,319","71,562,106",365.43,"66,848,979",341.37,"216,059","4,378,796","118,271","15,549","77,020,511",412.78,1.032
45580,TEXAS                    ,GRIMES,"3,031","13,568,680",373.05,"12,517,505",344.15,"204,175","788,366","58,633","2,861","13,198,603",384.44,0.993
45581,TEXAS                    ,GUADALUPE,"10,887","40,811,896",312.39,"36,565,243",279.88,"215,030","3,953,950","77,673","10,254","44,789,647",364.00,0.950
45582,TEXAS                    ,HALE,"4,195","19,067,131",378.77,"17,291,208",343.49,"462,219","1,158,613","155,089","3,970","19,251,091",404.10,0.942
45583,TEXAS                    ,HALL,645,"3,361,495",434.30,"3,158,640",408.09,"24,566","167,160","11,127",619,"3,681,670",495.65,0.933
45590,TEXAS                    ,HAMILTON,"1,178","5,806,643",410.77,"5,419,922",383.41,"152,006","207,130","27,583","1,113","4,753,892",355.94,0.993
45591,TEXAS                    ,HANSFORD,744,"2,962,421",331.81,"2,834,329",317.47,"22,714","94,121","11,256",711,"3,117,784",365.42,0.910
45592,TEXAS                    ,HARDEMAN,752,"4,419,590",489.76,"4,186,151",463.89,"55,299","162,672","15,465",726,"3,859,316",442.99,0.942
45600,TEXAS                    ,HARDIN,"5,394","23,421,549",361.85,"21,585,883",333.49,"122,642","1,671,017","42,006","5,150","25,844,948",418.20,1.033
45610,TEXAS                    ,HARRIS,"228,830","1,123,511,510",409.15,"1,026,403,976",373.79,"21,889,168","65,443,433","9,774,930","201,466","1,150,796,474",476.01,1.021
45620,TEXAS                    ,HARRISON,"6,101","25,591,179",349.55,"23,464,021",320.49,"74,154","2,024,585","28,419","5,780","29,627,760",427.16,1.014
45621,TEXAS                    ,HARTLEY,112,"341,035",253.75,"319,901",238.02,"3,021","16,267","1,845",107,"415,064",323.26,0.934
45630,TEXAS                    ,HASKELL,"1,165","5,018,922",359.01,"4,783,160",342.14,"18,299","212,330","5,131","1,141","5,271,387",385.00,0.980
45631,TEXAS                    ,HAYS,"11,638","47,508,268",340.18,"44,256,618",316.90,"201,981","2,978,736","70,932","10,794","47,466,752",366.46,0.920
45632,TEXAS                    ,HEMPHILL,418,"1,738,804",346.65,"1,625,680",324.10,"19,331","88,246","5,545",398,"1,372,538",287.38,0.807
