"AGED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
11950,GEORGIA                  ,WASHINGTON             ,"1,738","6,056,810",290.41,"5,120,202",245.50,"239,258","610,487","86,862","1,662","6,703,614",336.12,1.012,,,,,,
11960,GEORGIA                  ,WAYNE                  ,"3,027","14,391,346",396.19,"13,130,072",361.47,"179,444","1,018,998","62,832","2,932","13,387,554",380.50,1.078,,,,,,
11961,GEORGIA                  ,WEBSTER                ,193,"541,867",233.97,"486,316",209.98,"3,266","50,040","2,244",190,"614,409",269.48,0.829,,,,,,
11962,GEORGIA                  ,WHEELER                ,557,"2,267,001",339.17,"2,020,192",302.24,"36,864","199,100","10,844",541,"2,554,254",393.45,0.963,,,,,,
11963,GEORGIA                  ,WHITE                  ,"3,573","10,891,951",254.03,"9,846,723",229.66,"70,458","955,145","19,623","3,396","14,651,232",359.52,0.966,,,,,,
11970,GEORGIA                  ,WHITFIELD              ,"10,246","30,750,360",250.10,"27,418,210",223.00,"256,149","2,987,389","88,611","9,548","39,325,750",343.23,0.945,,,,,,
11971,GEORGIA                  ,WILCOX                 ,951,"4,236,190",371.20,"3,795,427",332.58,"49,621","371,526","19,615",911,"4,151,991",379.80,1.083,,,,,,
11972,GEORGIA                  ,WILKES                 ,"1,523","6,600,665",361.17,"5,906,262",323.17,"231,550","395,544","67,307","1,442","5,835,657",337.24,1.009,,,,,,
11973,GEORGIA                  ,WILKINSON              ,"1,048","4,742,753",377.13,"4,067,124",323.40,"120,047","501,080","54,501","1,004","4,335,915",359.89,0.991,,,,,,
11980,GEORGIA                  ,WORTH                  ,"2,049","8,142,761",331.17,"6,988,173",284.21,"91,346","1,003,889","59,352","1,995","8,445,739",352.79,0.947,,,,,,
12010,HAWAII                   ,HAWAII                 ,"15,685","45,317,360",240.77,"41,218,157",218.99,"695,077","3,145,091","259,034","13,164","38,275,276",242.30,0.822,,,,,,
12020,HAWAII                   ,HONOLULU               ,"74,431","194,736,543",218.03,"168,688,768",188.86,"6,424,145","15,541,048","4,082,580","59,126","174,364,967",245.75,0.833,,,,,,
12030,HAWAII                   ,KALAWAO                ,20,"58,792",244.97,"48,534",202.23,"2,567","6,382","1,307",12,"69,726",484.21,#N/A,,,,,,
12040,HAWAII                   ,KAUAI                  ,"6,103","15,901,090",217.12,"14,869,675",203.04,"197,014","753,552","80,848","5,021","14,875,394",246.89,0.789,,,,,,
12050,HAWAII                   ,MAUI                   ,"9,723","27,289,895",233.89,"25,113,425",215.24,"361,855","1,687,231","127,382","7,549","23,276,467",256.95,0.816,,,,,,
13000,IDAHO                    ,ADA                    ,"26,515","80,159,433",251.93,"70,892,958",222.81,"733,877","8,317,381","215,216","23,038","82,863,291",299.73,0.905,,,,,,
13010,IDAHO                    ,ADAMS                  ,725,"1,655,544",190.29,"1,485,308",170.73,"13,121","154,351","2,762",680,"2,524,944",309.43,0.787,,,,,,
13020,IDAHO                    ,BANNOCK                ,"6,475","26,559,585",341.82,"23,673,866",304.68,"867,043","1,776,744","241,931","5,915","23,589,428",332.34,0.909,,,,,,
13030,IDAHO                    ,BEAR LAKE              ,951,"4,030,243",353.16,"3,838,746",336.38,"67,148","109,232","15,115",897,"3,685,187",342.36,0.814,,,,,,
13040,IDAHO                    ,BENEWAH                ,"1,369","4,412,853",268.62,"4,152,953",252.80,"16,387","234,626","8,885","1,252","4,861,277",323.57,0.877,,,,,,
13050,IDAHO                    ,BINGHAM                ,"4,074","14,958,824",305.98,"13,881,833",283.95,"305,444","711,141","60,405","3,738","15,428,629",343.96,0.866,,,,,,
13060,IDAHO                    ,BLAINE                 ,"2,468","7,999,230",270.10,"7,402,316",249.94,"164,256","388,005","44,653","2,262","8,580,572",316.11,0.696,,,,,,
13070,IDAHO                    ,BOISE                  ,533,"1,482,106",231.72,"1,277,441",199.72,"11,417","189,723","3,524",448,"1,353,696",251.80,0.798,,,,,,
13080,IDAHO                    ,BONNER                 ,"5,110","13,020,689",212.34,"12,131,241",197.83,"129,741","717,558","42,148","4,676","16,720,713",297.99,0.807,,,,,,
13090,IDAHO                    ,BONNEVILLE             ,"9,388","28,086,749",249.31,"25,501,968",226.37,"214,657","2,327,235","42,887","8,703","36,488,263",349.38,0.888,,,,,,
13100,IDAHO                    ,BOUNDARY               ,"1,412","3,585,373",211.60,"3,365,247",198.61,"16,563","197,625","5,937","1,270","4,244,442",278.51,0.788,,,,,,
13110,IDAHO                    ,BUTTE                  ,475,"1,955,779",343.12,"1,842,589",323.26,"22,759","85,105","5,325",450,"2,105,115",389.84,0.841,,,,,,
13120,IDAHO                    ,CAMAS                  ,133,"485,642",304.29,"454,957",285.06,"1,444","28,884",355,117,"380,138",270.75,0.737,,,,,,
13130,IDAHO                    ,CANYON                 ,"11,353","36,519,290",268.06,"32,374,124",237.63,"256,438","3,797,362","91,366","10,001","35,180,888",293.14,0.918,,,,,,
13140,IDAHO                    ,CARIBOU                ,938,"3,576,635",317.75,"3,293,833",292.63,"84,460","176,157","22,182",889,"3,406,590",319.33,0.740,,,,,,
13150,IDAHO                    ,CASSIA                 ,"2,435","7,305,236",250.01,"6,900,082",236.14,"80,743","306,673","17,737","2,263","8,000,318",294.61,0.889,,,,,,
13160,IDAHO                    ,CLARK                  ,94,"270,747",240.02,"246,116",218.19,"2,350","21,485",795,83,"290,234",291.40,0.910,,,,,,
13170,IDAHO                    ,CLEARWATER             ,"1,572","4,655,713",246.80,"4,418,087",234.21,"31,131","197,374","9,119","1,466","6,645,617",377.76,0.874,,,,,,
13180,IDAHO                    ,CUSTER                 ,699,"2,160,510",257.57,"1,995,214",237.87,"34,193","121,400","9,703",648,"2,503,414",321.94,0.739,,,,,,
13190,IDAHO                    ,ELMORE                 ,"2,332","7,296,690",260.75,"6,662,581",238.09,"35,683","587,940","10,484","2,186","7,950,272",303.08,0.865,,,,,,
13200,IDAHO                    ,FRANKLIN               ,"1,603","3,703,010",192.50,"3,432,944",178.46,"78,780","174,069","17,217","1,514","6,487,922",357.11,0.831,,,,,,
13210,IDAHO                    ,FREMONT                ,"1,412","3,943,672",232.75,"3,571,902",210.81,"53,955","310,395","7,419","1,318","5,123,890",323.97,0.825,,,,,,
13220,IDAHO                    ,GEM                    ,"1,815","4,975,604",228.45,"4,485,515",205.95,"50,713","426,345","13,030","1,641","4,990,491",253.43,0.832,,,,,,
13230,IDAHO                    ,GOODING                ,"1,873","8,418,136",374.54,"7,837,685",348.71,"33,571","539,468","7,410","1,754","7,858,111",373.34,0.886,,,,,,
13240,IDAHO                    ,IDAHO                  ,"2,553","7,960,244",259.83,"7,515,379",245.31,"77,250","346,764","20,850","2,400","9,039,842",313.88,0.798,,,,,,
13250,IDAHO                    ,JEFFERSON              ,"2,029","5,947,255",244.26,"5,298,291",217.61,"95,769","536,691","16,502","1,878","7,987,165",354.42,0.849,,,,,,
13260,IDAHO                    ,JEROME                 ,"1,814","6,110,344",280.70,"5,560,495",255.44,"18,674","525,078","6,096","1,645","6,152,347",311.67,0.899,,,,,,
13270,IDAHO                    ,KOOTENAI               ,"15,697","47,050,239",249.78,"43,486,221",230.86,"334,495","3,138,223","91,299","14,224","53,495,959",313.41,0.879,,,,,,
13280,IDAHO                    ,LATAH                  ,"3,539","11,113,836",261.70,"10,585,632",249.26,"65,674","434,792","27,737","3,225","12,342,236",318.92,0.825,,,,,,
13290,IDAHO                    ,LEMHI                  ,"1,552","4,146,367",222.64,"3,955,608",212.39,"46,152","133,114","11,491","1,469","6,105,874",346.37,0.848,,,,,,
13300,IDAHO                    ,LEWIS                  ,"1,148","3,230,448",234.50,"3,039,114",220.61,"24,893","157,058","9,382","1,067","4,188,493",327.12,0.834,,,,,,
13310,IDAHO                    ,LINCOLN                ,480,"1,821,525",316.24,"1,679,704",291.62,"4,715","136,043","1,061",443,"1,605,702",302.05,0.877,,,,,,
13320,IDAHO                    ,MADISON                ,"1,282","3,255,768",211.63,"2,958,944",192.34,"36,814","253,401","6,606","1,155","4,112,292",296.70,0.792,,,,,,
13330,IDAHO                    ,MINIDOKA               ,"2,343","6,498,676",231.14,"6,076,704",216.13,"57,624","350,888","13,458","2,161","6,859,715",264.53,0.831,,,,,,
13340,IDAHO                    ,NEZ PERCE              ,"5,761","20,484,573",296.31,"19,325,169",279.54,"132,945","985,945","40,512","5,423","21,026,308",323.10,0.985,,,,,,
13350,IDAHO                    ,ONEIDA                 ,598,"1,931,059",269.10,"1,789,162",249.33,"37,525","93,701","10,669",566,"2,576,565",379.35,0.858,,,,,,
13360,IDAHO                    ,OWYHEE                 ,875,"3,078,217",293.16,"2,683,548",255.58,"34,506","349,246","10,916",785,"2,623,970",278.55,0.864,,,,,,
13370,IDAHO                    ,PAYETTE                ,"2,235","6,791,892",253.24,"6,089,495",227.05,"51,445","639,843","11,109","2,056","6,780,449",274.82,0.887,,,,,,
13380,IDAHO                    ,POWER                  ,675,"2,260,944",279.13,"2,047,853",252.82,"59,274","137,711","16,104",626,"2,230,525",296.93,0.811,,,,,,
13390,IDAHO                    ,SHOSHONE               ,"1,895","7,561,624",332.53,"7,168,665",315.24,"35,601","345,153","12,203","1,775","7,814,375",366.87,0.957,,,,,,
13400,IDAHO                    ,TETON                  ,678,"2,587,127",317.99,"2,453,791",301.60,"11,394","118,068","3,872",632,"3,418,857",450.80,0.728,,,,,,
13410,IDAHO                    ,TWIN FALLS             ,"8,665","28,797,424",276.95,"25,673,629",246.91,"180,078","2,912,727","30,988","8,064","30,573,682",315.95,0.956,,,,,,
13420,IDAHO                    ,VALLEY                 ,"1,295","3,427,597",220.57,"3,153,871",202.95,"18,119","249,248","6,358","1,205","4,776,836",330.35,0.816,,,,,,
13430,IDAHO                    ,WASHINGTON             ,"1,383","4,687,350",282.44,"4,356,176",262.48,"23,879","301,098","6,196","1,279","4,944,185",322.14,0.893,,,,,,
14000,ILLINOIS                 ,ADAMS                  ,"11,320","44,120,034",324.79,"39,765,296",292.74,"1,383,722","2,462,051","508,963","10,763","45,789,212",354.53,1.036,,,,,,
14010,ILLINOIS                 ,ALEXANDER              ,"1,237","4,806,189",323.78,"4,405,735",296.80,"32,048","353,402","15,002","1,190","4,645,248",325.30,0.990,,,,,,
14020,ILLINOIS                 ,BOND                   ,"2,567","9,978,542",323.94,"8,966,172",291.07,"332,779","516,297","163,294","2,471","10,604,669",357.64,1.036,,,,,,
14030,ILLINOIS                 ,BOONE                  ,"5,148","19,787,655",320.31,"18,484,310",299.22,"372,297","828,019","103,027","4,810","19,997,597",346.46,0.953,,,,,,
14040,ILLINOIS                 ,BROWN                  ,755,"2,867,998",316.56,"2,611,895",288.29,"100,783","118,864","36,455",725,"2,950,791",339.17,0.924,,,,,,
14050,ILLINOIS                 ,BUREAU                 ,"5,678","23,724,982",348.20,"22,277,652",326.96,"500,816","778,309","168,202","5,453","22,430,706",342.79,0.965,,,,,,
14060,ILLINOIS                 ,CALHOUN                ,954,"3,540,250",309.25,"3,267,422",285.41,"92,522","125,473","54,831",917,"3,518,120",319.71,0.996,,,,,,
14070,ILLINOIS                 ,CARROLL                ,"2,910","11,383,599",325.99,"10,370,455",296.98,"345,288","599,740","68,115","2,799","10,663,249",317.47,0.952,,,,,,
14080,ILLINOIS                 ,CASS                   ,"1,956","7,135,139",303.99,"6,496,251",276.77,"302,270","235,312","101,304","1,860","7,602,818",340.63,0.936,,,,,,
14090,ILLINOIS                 ,CHAMPAIGN              ,"16,135","60,063,810",310.21,"53,355,568",275.57,"1,867,257","4,177,815","663,169","14,582","57,556,285",328.92,0.962,,,,,,
14100,ILLINOIS                 ,CHRISTIAN              ,"5,716","23,894,859",348.36,"21,921,056",319.59,"920,378","772,387","281,036","5,530","24,868,599",374.75,0.978,,,,,,
14110,ILLINOIS                 ,CLARK                  ,"2,621","10,333,764",328.56,"9,491,355",301.77,"199,271","560,623","82,513","2,507","10,063,488",334.51,0.982,,,,,,
14120,ILLINOIS                 ,CLAY                   ,"2,359","10,188,166",359.90,"9,604,329",339.28,"157,740","368,694","57,400","2,270","10,992,876",403.56,1.060,,,,,,
14130,ILLINOIS                 ,CLINTON                ,"4,705","18,351,093",325.03,"16,360,675",289.77,"681,921","953,873","354,622","4,532","19,310,723",355.08,0.992,,,,,,
14140,ILLINOIS                 ,COLES                  ,"6,596","28,363,095",358.34,"26,308,623",332.38,"558,009","1,339,281","157,180","6,280","26,773,802",355.28,1.065,,,,,,
14141,ILLINOIS                 ,COOK                   ,"521,827","2,763,061,337",441.25,"2,335,644,072",372.99,"164,320,704","193,260,321","69,836,238","477,770","2,583,587,315",450.63,1.055,,,,,,
14150,ILLINOIS                 ,CRAWFORD               ,"3,238","10,886,903",280.19,"10,285,585",264.71,"145,319","412,605","43,394","3,153","13,181,432",348.38,0.912,,,,,,
14160,ILLINOIS                 ,CUMBERLAND             ,"1,508","6,106,381",337.44,"5,709,619",315.52,"112,410","253,937","30,413","1,453","6,192,153",355.14,0.982,,,,,,
14170,ILLINOIS                 ,DEKALB                 ,"10,847","47,060,750",361.55,"44,824,304",344.37,"668,042","1,410,144","158,259","10,131","44,683,408",367.55,0.969,,,,,,
14180,ILLINOIS                 ,DE WITT                ,"2,335","8,909,905",317.98,"8,405,829",299.99,"145,324","302,237","56,515","2,215","9,443,489",355.29,1.004,,,,,,
14190,ILLINOIS                 ,DOUGLAS                ,"1,925","7,567,697",327.61,"6,817,201",295.12,"197,978","480,481","72,036","1,785","6,793,136",317.14,0.992,,,,,,
14250,ILLINOIS                 ,DUPAGE                 ,"107,733","432,137,538",334.27,"410,003,466",317.14,"9,751,777","9,470,044","2,912,249","97,357","452,541,932",387.36,0.968,,,,,,
14310,ILLINOIS                 ,EDGAR                  ,"2,991","13,271,397",369.76,"12,236,066",340.91,"245,299","702,913","87,118","2,842","12,988,723",380.86,1.042,,,,,,
14320,ILLINOIS                 ,EDWARDS                ,"1,121","4,088,692",303.95,"3,882,945",288.65,"38,205","140,499","27,042","1,083","4,280,084",329.34,0.943,,,,,,
14330,ILLINOIS                 ,EFFINGHAM              ,"5,746","21,255,263",308.26,"19,682,807",285.46,"520,372","877,807","174,276","5,551","23,230,826",348.75,0.973,,,,,,
14340,ILLINOIS                 ,FAYETTE                ,"3,141","12,700,391",336.95,"11,772,087",312.32,"365,569","419,435","143,299","3,058","13,552,094",369.31,0.988,,,,,,
14350,ILLINOIS                 ,FORD                   ,"2,067","9,994,789",402.95,"9,378,565",378.11,"173,420","386,418","56,385","1,934","8,780,769",378.35,0.979,,,,,,
14360,ILLINOIS                 ,FRANKLIN               ,"6,717","28,403,148",352.38,"25,958,491",322.05,"620,731","1,548,202","275,723","6,353","27,787,356",364.49,1.005,,,,,,
14370,ILLINOIS                 ,FULTON                 ,"5,238","21,309,047",339.01,"19,284,295",306.80,"556,511","1,250,568","217,671","5,095","20,018,697",327.42,0.933,,,,,,
14380,ILLINOIS                 ,GALLATIN               ,"1,090","3,723,496",284.67,"3,494,348",267.15,"37,472","175,601","16,076","1,054","4,646,040",367.33,0.990,,,,,,
14390,ILLINOIS                 ,GREENE                 ,"2,334","10,114,990",361.15,"9,308,092",332.34,"337,262","361,288","108,346","2,249","10,385,608",384.82,0.959,,,,,,
14400,ILLINOIS                 ,GRUNDY                 ,"5,989","25,384,890",353.22,"24,328,712",338.52,"366,949","593,413","95,815","5,690","27,555,369",403.56,0.964,,,,,,
14410,ILLINOIS                 ,HAMILTON               ,"1,455","5,406,803",309.67,"5,112,621",292.82,"68,294","191,869","34,018","1,408","6,003,968",355.35,1.004,,,,,,
14420,ILLINOIS                 ,HANCOCK                ,"3,574","13,941,259",325.06,"12,784,438",298.09,"396,979","650,201","109,639","3,429","13,703,468",333.03,0.927,,,,,,
14421,ILLINOIS                 ,HARDIN                 ,762,"3,375,297",369.13,"3,253,140",355.77,"23,717","90,127","8,311",745,"3,133,226",350.47,1.074,,,,,,
14440,ILLINOIS                 ,HENDERSON              ,"1,237","4,267,525",287.49,"3,895,710",262.44,"89,490","254,174","28,150","1,170","4,853,507",345.69,0.912,,,,,,
14450,ILLINOIS                 ,HENRY                  ,"7,571","27,437,393",302.00,"25,382,536",279.38,"531,480","1,354,909","168,466","7,238","28,761,015",331.13,0.968,,,,,,
14460,ILLINOIS                 ,IROQUOIS               ,"5,242","22,260,787",353.89,"20,225,411",321.53,"384,362","1,513,514","137,498","4,998","22,386,088",373.25,1.004,,,,,,
14470,ILLINOIS                 ,JACKSON                ,"7,166","29,111,201",338.53,"25,824,817",300.32,"754,310","2,176,753","355,320","6,815","30,005,254",366.90,0.968,,,,,,
14480,ILLINOIS                 ,JASPER                 ,"1,497","5,913,488",329.19,"5,544,511",308.65,"98,091","232,813","38,072","1,464","6,512,575",370.71,0.985,,,,,,
14490,ILLINOIS                 ,JEFFERSON              ,"6,074","25,173,184",345.37,"22,804,397",312.87,"699,055","1,343,144","326,585","5,791","25,714,085",370.03,1.055,,,,,,
14500,ILLINOIS                 ,JERSEY                 ,"2,887","13,914,281",401.64,"12,739,286",367.72,"389,259","606,861","178,873","2,741","11,921,206",362.43,1.000,,,,,,
14510,ILLINOIS                 ,JO DAVIESS             ,"3,266","10,819,263",276.06,"10,261,952",261.84,"205,119","304,034","48,156","3,074","11,817,416",320.36,0.819,,,,,,
14520,ILLINOIS                 ,JOHNSON                ,"2,221","7,700,936",288.94,"7,112,153",266.85,"108,432","437,981","42,369","2,141","8,872,897",345.36,0.951,,,,,,
14530,ILLINOIS                 ,KANE                   ,"49,541","205,192,888",345.16,"192,899,925",324.48,"3,671,804","7,757,261","863,896","44,723","209,798,873",390.92,0.965,,,,,,
14540,ILLINOIS                 ,KANKAKEE               ,"14,847","81,909,470",459.74,"73,227,682",411.01,"1,149,433","6,977,927","554,426","13,993","66,383,746",395.34,1.090,,,,,,
14550,ILLINOIS                 ,KENDALL                ,"6,332","24,044,456",316.44,"21,920,216",288.48,"668,844","1,296,884","158,512","5,823","25,266,661",361.59,0.907,,,,,,
